"PG.ProteinGroups","Contrast","logFC","AveExpr","t","P.Value","adj.P.Val","B","Significant_FDR_0.05","FDR05","FC05","FC10","DEP_FDR","DEP_FDR_FC05","DEP_FDR_FC10","Direction"
"P29966","High_vs_Low",-0.275976819924358,7.17387665492518,-3.20883233771389,0.00141802360604192,0.0162675668085129,-1.25152528887676,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"Q14767","High_vs_Low",-0.368237871251832,9.5297482203054,-3.20546772902101,0.00143166332577641,0.0162936921362173,-1.2654973240199,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"Q76LX8","High_vs_Low",-0.294736636685709,9.86551978752602,-3.20302887858914,0.00144343848330318,0.0162983526382422,-1.27299013215271,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"P16871","High_vs_Low",-0.300120345626206,10.2870750821815,-3.17765192484389,0.00157323985359226,0.0176252027347758,-1.34869270107282,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"Q9H159","High_vs_Low",-0.275128594243997,9.42644628681729,-3.17256742654305,0.00160050937299684,0.0177917088440114,-1.36379087994165,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"Q07507","High_vs_Low",-0.2791597989685,13.3688479173569,-3.16520634987568,0.00164076259481997,0.0180988735459372,-1.38560811961866,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"P00966","High_vs_Low",-0.362197878692168,7.86739839602239,-3.16186500868749,0.00166426444559807,0.0181325247291018,-1.38824986810389,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"Q8IUK5","High_vs_Low",-0.241450435308362,11.4501229134404,-3.16012314169799,0.00166910269472904,0.0181325247291018,-1.40064565692436,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"P98095","High_vs_Low",-0.289679393335529,8.73646571131464,-3.15775687443846,0.00168263038765847,0.0181420449315958,-1.40743836233502,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"Q96AQ6","High_vs_Low",-0.310011275973494,8.57699336824384,-3.1553805644866,0.00169613297648053,0.0181511543900977,-1.41451037845216,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"P24821","High_vs_Low",-0.324609108312316,13.2618975828428,-3.15103481332233,0.00172090067385849,0.0182797893800968,-1.42747359420902,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"Q658P3","High_vs_Low",-0.318889023802424,8.60031979857161,-3.1468669570808,0.00174841441597637,0.0184354872978685,-1.43639442239659,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"Q6EMK4","High_vs_Low",-0.209511215241774,10.3663343732983,-3.14234149246151,0.00177183083338054,0.0184610984350618,-1.45306604670541,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"Q86YZ3","High_vs_Low",-0.374262172725114,8.67645995600954,-3.14118200627042,0.00177910550875881,0.0184610984350618,-1.45549450834133,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"P32942","High_vs_Low",-0.245322274199392,9.77838801341332,-3.13872483569113,0.00179342561118946,0.0184610984350618,-1.46369318971442,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"Q6YHK3","High_vs_Low",-0.258776249189143,9.54395502397012,-3.13724376911755,0.00180233875935052,0.0184610984350618,-1.46804174487985,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"P20908","High_vs_Low",-0.292857084774441,7.7270153505008,-3.12068466547747,0.0019097650984223,0.0194227173839545,-1.50473269767206,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"Q10472","High_vs_Low",-0.222112284728084,8.97031374351362,-3.1137624067206,0.00194941694785291,0.0194840548165674,-1.53592767095076,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"P50895","High_vs_Low",-0.312988698108146,8.56125338970368,-3.11305862318356,0.00195398497742732,0.0194840548165674,-1.5387582246171,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"Q14242","High_vs_Low",-0.236784097470755,12.0745274897736,-3.11131612346276,0.00196513625819503,0.0194840548165674,-1.54384824936915,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"Q8IZP9","High_vs_Low",-0.295922207034891,8.7888843028214,-3.11058099135201,0.00197014501283283,0.0194840548165674,-1.54577735216502,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"Q8NBJ4","High_vs_Low",-0.243269208530837,11.3961039174354,-3.10355845478724,0.00201641501543103,0.0198050625488226,-1.56641232957967,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"P21810","High_vs_Low",-0.255156077599995,10.8041489404627,-3.10065066173689,0.00203595098011708,0.0198609095611421,-1.57485602413036,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"O95715","High_vs_Low",-0.363457232280329,8.76671663485513,-3.09942260606512,0.00205541640559966,0.0199153184164183,-1.55999222215006,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"Q9BXN1","High_vs_Low",-0.26211184469213,11.3457933130182,-3.09189372482692,0.00209584122788223,0.0201707135623028,-1.60023856475821,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"Q9H2X3","High_vs_Low",-0.276762037593478,8.3005088189529,-3.08987018629384,0.00211271334334497,0.0201975395623779,-1.59768918685679,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"Q6UX71","High_vs_Low",-0.259297358490002,10.1139582367603,-3.08709299291899,0.00212935791166581,0.020221849306813,-1.61412448340474,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"Q8NI99","High_vs_Low",-0.376744036144384,11.9412872681069,-3.07341049010804,0.00222760627050579,0.0210157065256928,-1.65358663661136,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"O94769","High_vs_Low",-0.282012511621854,9.26428866579649,-3.06921877045771,0.00225852869698548,0.0211681709246874,-1.66564235228069,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"Q9NP78","High_vs_Low",-0.336049527634415,10.6115179720627,-3.06622181371404,0.00228969442568467,0.0212378207322746,-1.66441167544797,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"Q9Y4L1","High_vs_Low",-0.252866355474646,8.97105158380125,-3.06306388831108,0.00230464864177558,0.0212378207322746,-1.68331557477501,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"Q9H8L6","High_vs_Low",-0.289188384755947,10.7485586581377,-3.06230554684909,0.00231039053991272,0.0212378207322746,-1.68549072473656,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"Q92752","High_vs_Low",-0.291769357325912,7.13519394326189,-3.04778781084309,0.0024289169191245,0.0221851392485639,-1.70976020672988,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"Q92743","High_vs_Low",-0.27432406058978,10.3821006219859,-3.03696404912906,0.00250999200107666,0.0227805603135692,-1.75787944196241,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"P51884","High_vs_Low",-0.231395482821593,16.8642744203719,-3.02667800657959,0.0025954313975434,0.0234078529816178,-1.78709648116234,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"O00339","High_vs_Low",-0.34008383057583,7.11179314684611,-3.01702716004191,0.0026892113078918,0.0241020563469803,-1.79147529617617,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"Q9BWP8","High_vs_Low",-0.316323849147013,13.8883739953902,-3.01199403124396,0.00272202762489568,0.0242446435658411,-1.8286401238408,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"Q8NBJ7","High_vs_Low",-0.329301487802988,7.97717781860112,-3.01255475516838,0.0027466530987842,0.0243129663188675,-1.79582058022074,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"Q76I76","High_vs_Low",-0.305457957839197,9.18738133900111,-3.00271466619607,0.00282776041219087,0.0248282528508993,-1.81507887640181,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"P05387","High_vs_Low",-0.298449005127107,8.69342973546772,-2.99911527052129,0.00283949335254358,0.0248282528508993,-1.86257061336516,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"O43897","High_vs_Low",-0.265468965506154,9.74825856850589,-2.99554839907377,0.00288789041985929,0.0249681613263044,-1.84779996225905,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"P55287","High_vs_Low",-0.307549165527874,8.20605459663454,-2.99347210044853,0.00289081204056824,0.0249681613263044,-1.88022124286313,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"P52943","High_vs_Low",-0.249442565773917,7.95101101224923,-2.99140411487274,0.0029109120048662,0.0249681613263044,-1.88512798605417,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"Q8TD06","High_vs_Low",-0.29970231594734,8.06156396628907,-2.98703807279774,0.00295735349504457,0.0249681613263044,-1.88770744880588,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"Q9H8J5","High_vs_Low",-0.30196032429328,10.6626319630852,-2.98562014383353,0.0029637052519194,0.0249681613263044,-1.90276750539101,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"A1L4H1","High_vs_Low",-0.272344644166798,11.5110008924975,-2.98461036322816,0.00297333720920706,0.0249681613263044,-1.90559313327173,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"Q9NYQ6","High_vs_Low",-0.282068850695751,8.54993929967085,-2.98421536465183,0.00297737488619112,0.0249681613263044,-1.90645624376896,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"P00736","High_vs_Low",-0.281890875447919,15.7427185587393,-2.97429614007793,0.00307337458077179,0.0256233671443416,-1.93440219167009,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"P80108","High_vs_Low",-0.222537114178104,13.9926130962551,-2.96917709451745,0.00312415861503492,0.0258962049361854,-1.94866466786838,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"Q8WWZ8","High_vs_Low",-0.605686218453402,10.3959110692191,-2.96229132828535,0.00319367987837037,0.0263115595784522,-1.96781211524962,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"Higher in Low"
"Q15293","High_vs_Low",-0.27650235161836,10.5406115393328,-2.96060065418322,0.00321096438370232,0.0263115595784522,-1.97250686072243,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"Q16706","High_vs_Low",-0.185318254675012,9.45858734553247,-2.95100458523097,0.00331069929450749,0.0269746749336576,-1.99910467416631,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"P15291","High_vs_Low",-0.220079850213354,8.76843422974652,-2.93688005488127,0.00346265419469449,0.0280533678824401,-2.03810254102448,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"P07942","High_vs_Low",-0.277385771508028,9.9521803158994,-2.93215686740116,0.00351487061609749,0.0283164295701337,-2.05110296286406,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"P01011","High_vs_Low",-0.266744612621203,12.4322410209453,-2.92302951839007,0.00361781750397806,0.0289829625737684,-2.07616843251076,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"Q99969","High_vs_Low",-0.2734710909269,12.6740520470718,-2.92078636077397,0.0036435354244441,0.029026832214738,-2.08231702226977,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"Q13217","High_vs_Low",-0.336995983888675,9.75793109598678,-2.91443259731054,0.0037175898580943,0.0293706507398877,-2.09945037255568,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"Q9NS62","High_vs_Low",-0.233292211733797,9.39777268852531,-2.91362598518589,0.00372765581217542,0.0293706507398877,-2.09984300432831,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"O43505","High_vs_Low",-0.291127936697015,6.92739931445802,-2.90975883974141,0.00381381556619615,0.029533879018191,-2.06310524622,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"Q14574","High_vs_Low",-0.370787890857295,11.9750992507169,-2.90415867411668,0.00383943220226742,0.029533879018191,-2.1277520038861,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"Q09327","High_vs_Low",-0.311716429751576,7.51174105797776,-2.90466172712863,0.00384626946495227,0.029533879018191,-2.09767387873036,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"Q07954","High_vs_Low",-0.409638795159573,10.8348134453399,-2.90354116593597,0.00384688875326,0.029533879018191,-2.1294345111624,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"Q9Y625","High_vs_Low",-0.264424592605062,8.46083034028952,-2.90359062617944,0.0038513496348687,0.029533879018191,-2.12300843722168,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"Q8N3T1","High_vs_Low",-0.275596594748105,7.20070048461002,-2.90006590970436,0.00389788816366659,0.0297317639717973,-2.1265410371923,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"P07355","High_vs_Low",-0.259258488680407,9.09851511318522,-2.89579513611493,0.00394155125313008,0.0299057380793044,-2.15051052544669,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"P19320","High_vs_Low",-0.162930886270264,10.0822398176976,-2.89005072878367,0.00401311712493814,0.0302884734587436,-2.16610522004098,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"Q9UHF0","High_vs_Low",-0.357022814377159,7.85842642136385,-2.8888155636543,0.00406924871175463,0.0304074113461027,-2.14011917068488,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"Q86TH1","High_vs_Low",-0.30193394862134,9.02453794597641,-2.88545003587884,0.00407128520115182,0.0304074113461027,-2.17857341294891,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"Q08554","High_vs_Low",-0.334259103717493,10.2262778523657,-2.87940719238527,0.00414917403048705,0.0308285780296292,-2.19354274380321,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"P08833","High_vs_Low",-0.352034235171971,10.056158224592,-2.87362980297408,0.00422590448398608,0.0311800080650509,-2.20942657528866,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"P78509","High_vs_Low",-0.334544386095981,11.7936462855301,-2.87243952669659,0.00423995925570776,0.0311800080650509,-2.21372881669694,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"Q15166","High_vs_Low",-0.193904543197643,16.1902261268496,-2.86587454013501,0.00432746168856932,0.0316209336344992,-2.23140959033246,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"P35625","High_vs_Low",-0.369667180512963,8.9238477481363,-2.86502305665445,0.0043440194741955,0.0316209336344992,-2.22526706133245,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"P14543","High_vs_Low",-0.280114957561084,12.1827363047751,-2.86018511564809,0.00440461871750771,0.0319001173783134,-2.24670065302132,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"Q6ZN30","High_vs_Low",-0.253181013609394,15.4410483494086,-2.85616863219272,0.00446680650209376,0.0321794129002044,-2.2496641248578,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"Q08722","High_vs_Low",-0.402388829694333,8.23883829507143,-2.85635171549646,0.00449531680922354,0.0321794129002044,-2.21536598700802,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"Q6UXI9","High_vs_Low",-0.303108420719528,11.0646983569581,-2.85153859165695,0.00452427465625241,0.0321794129002044,-2.26988301185465,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"Q6E0U4","High_vs_Low",-0.329969550091183,9.8383231057984,-2.85092024823476,0.00453294379765781,0.0321794129002044,-2.27153826206646,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"P35030","High_vs_Low",-0.226757645251675,11.2633780653342,-2.84914263409347,0.0045579499708762,0.0321975382179137,-2.27629484193815,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"P16150","High_vs_Low",-0.253775326611992,11.7068321898301,-2.8367527216541,0.00473575159977451,0.0332895480101797,-2.30936829774329,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"P98164","High_vs_Low",-0.481314449975043,10.2936522238606,-2.83020333815534,0.00486602289478391,0.0340384235664396,-2.28049335332706,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"Q5D862","High_vs_Low",-0.313154762533696,9.72044929392317,-2.80993135931901,0.0051449843482798,0.0358150852205497,-2.37357182883612,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"Q16270","High_vs_Low",-0.28014361831114,10.7307720236852,-2.80379278562649,0.00523981018994074,0.0362334519700918,-2.39667161760692,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"P55291","High_vs_Low",-0.349854445958238,7.85112566053338,-2.8032844970876,0.00525561925368138,0.0362334519700918,-2.38265593968557,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"Q96EE4","High_vs_Low",-0.198086430051122,8.58773230347274,-2.79270462694413,0.00542000990826334,0.0369051920761932,-2.42581944805013,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"P08195","High_vs_Low",-0.238850832608696,7.34264566609518,-2.79160041998521,0.0054401584026257,0.0369051920761932,-2.42293597694644,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"Q9H0B8","High_vs_Low",-0.453311755660997,7.3761908131981,-2.79230874909665,0.00547612527779161,0.0369051920761932,-2.36973336040644,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"Q8TER0","High_vs_Low",-0.239364621682418,9.20717810656895,-2.78917015352181,0.00547861897849081,0.0369051920761932,-2.43508712033858,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"Q9NPG4","High_vs_Low",-0.285387676214157,9.59185789561415,-2.7882349779364,0.00549422185621597,0.0369051920761932,-2.43753732294498,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"P08575","High_vs_Low",-0.207999322792395,10.3628173713372,-2.78744285764054,0.00550746938933428,0.0369051920761932,-2.43961209134104,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"Q9UBP4","High_vs_Low",-0.233401783000335,10.6168891899377,-2.7847783092506,0.00555224415102058,0.0370321772677373,-2.446587041344,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"P41222","High_vs_Low",-0.194943625925434,9.7018591666354,-2.77425656796931,0.00573228693594425,0.0379146367242385,-2.4740664811843,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"Q13609","High_vs_Low",-0.333635306522108,7.5187821663947,-2.77435300029948,0.00573743108030667,0.0379146367242385,-2.46422709060767,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"O75339","High_vs_Low",-0.27351369897152,9.72981043169935,-2.77141264630977,0.00578184886287035,0.0380328957309912,-2.4814765896599,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"P08238","High_vs_Low",-0.234764218216146,12.9432715320142,-2.76853612675945,0.00583237275277272,0.0381900572030871,-2.48896414022105,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"Q99542","High_vs_Low",-0.241552947574224,11.0254164838195,-2.7664793423082,0.00586874299600673,0.0382458119101941,-2.49431330683255,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"P04233","High_vs_Low",-0.222200729948437,9.29893092877623,-2.76513417588583,0.00589422903218473,0.0382458119101941,-2.49436095077785,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"O60245","High_vs_Low",-0.330959017285474,6.86650584901509,-2.76426181753042,0.0059478060518977,0.0382909821776414,-2.45247730963412,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"Q7Z7M9","High_vs_Low",-0.233993591837632,7.51042260469756,-2.76242232527861,0.00595459485747143,0.0382909821776414,-2.48256711719521,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"P39060","High_vs_Low",-0.215702776824871,14.1331964245221,-2.75312091807389,0.00610999299616138,0.0389796815457881,-2.52896130771104,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"Q8WWV6","High_vs_Low",-0.282427471328401,10.3210369568537,-2.75191601943932,0.00613259159708477,0.0389796815457881,-2.53178618580468,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"Q9BYE9","High_vs_Low",-0.380813061372482,9.3211487711656,-2.75131741084823,0.00614324130359004,0.0389796815457881,-2.5336266381504,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"Q9H1Z8","High_vs_Low",-0.253334564529744,7.34562600262294,-2.74718174419348,0.00624513039612495,0.0394516166874149,-2.50564484505339,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"Q9UBS9","High_vs_Low",-0.264965397549887,7.97251842963129,-2.74085322531567,0.00634444506951631,0.0398719515876813,-2.55045694158351,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"P01275","High_vs_Low",-0.355378844900882,8.5357857833907,-2.73943300145013,0.00636727818241214,0.0398719515876813,-2.56132745181591,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"Q99784","High_vs_Low",-0.232311989012283,8.99926726650334,-2.73527138903328,0.00644632741200386,0.0401338173643078,-2.5750040846624,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"P60033","High_vs_Low",-0.245966667528393,10.7007451178476,-2.73452048174397,0.00646507099801612,0.0401338173643078,-2.57183940212593,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"O15031","High_vs_Low",-0.277159877752512,7.25153157887261,-2.7299919400809,0.00657738086208638,0.0406550179147925,-2.56646881908897,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"Q9NQ38","High_vs_Low",-0.306565365700257,8.86406303968596,-2.72025282079829,0.00674387655173244,0.0414059543430883,-2.60746947853269,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"Q11201","High_vs_Low",-0.355818971416977,8.11844883503902,-2.72180814906413,0.00675662016477173,0.0414059543430883,-2.56094427772983,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"A6NDG6","High_vs_Low",-0.273731301983248,7.29856461672947,-2.71863777337831,0.00679831352649796,0.0414841770085024,-2.59176965481128,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"Q08174","High_vs_Low",-0.280765091853819,9.56417662809902,-2.71419349993754,0.00686494275061268,0.0415314082900168,-2.62900021782934,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
"Q8TDL5","High_vs_Low",-0.262831734242852,10.8404710350567,-2.71289860004957,0.00689144137931877,0.0415314082900168,-2.63230420091993,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Higher in Low"
