PG.ProteinGroups,Detection_pattern,Target_threshold,Other_threshold_exclusive
Q8NFV4,Sparse,0.6,0.2
Q8NG06,Other_unbalanced,0.6,0.2
Q8NG11,Broad_detection,0.6,0.2
Q8NHC8,Other_unbalanced,0.6,0.2
Q8NHG7,Sparse,0.6,0.2
Q8NHG8,Sparse,0.6,0.2
Q8NHM5,Other_unbalanced,0.6,0.2
Q8NHP6,Sparse,0.6,0.2
Q8NI51,Broad_detection,0.6,0.2
Q8NI99,Broad_detection,0.6,0.2
Q8TAB3,Sparse,0.6,0.2
Q8TAC1,Sparse,0.6,0.2
Q8TAT6,Sparse,0.6,0.2
Q8TAX7,Other_unbalanced,0.6,0.2
Q8TB73,Broad_detection,0.6,0.2
Q8TBC4,Sparse,0.6,0.2
Q8TBF2,Sparse,0.6,0.2
Q8TBQ9,Sparse,0.6,0.2
Q8TBY9,Broad_detection,0.6,0.2
Q8TBZ0,Other_unbalanced,0.6,0.2
Q8TC07,Sparse,0.6,0.2
Q8TC12,Broad_detection,0.6,0.2
Q8TC71,Broad_detection,0.6,0.2
Q8TCD5,Sparse,0.6,0.2
Q8TCJ2,Sparse,0.6,0.2
Q8TCZ2,Other_unbalanced,0.6,0.2
Q8TD06,Broad_detection,0.6,0.2
Q8TD16,Sparse,0.6,0.2
Q8TD19,Sparse,0.6,0.2
Q8TD55,Other_unbalanced,0.6,0.2
Q8TDL5,Broad_detection,0.6,0.2
Q8TDN7,Sparse,0.6,0.2
Q8TDW7,Other_unbalanced,0.6,0.2
Q8TDX7,Other_unbalanced,0.6,0.2
Q8TDZ2,Other_unbalanced,0.6,0.2
Q8TEA8,Other_unbalanced,0.6,0.2
Q8TEM1,Sparse,0.6,0.2
Q8TER0,Broad_detection,0.6,0.2
Q8TEU8,Other_unbalanced,0.6,0.2
Q8TF05,Sparse,0.6,0.2
Q8TF42,Other_unbalanced,0.6,0.2
Q8TF64,Sparse,0.6,0.2
Q8TF66,Broad_detection,0.6,0.2
Q8WTU2,Sparse,0.6,0.2
Q8WU76,Sparse,0.6,0.2
Q8WU79,Sparse,0.6,0.2
Q8WUA8,Broad_detection,0.6,0.2
Q8WUH2,Sparse,0.6,0.2
Q8WUH6,Other_unbalanced,0.6,0.2
Q8WUJ3,Broad_detection,0.6,0.2
Q8WUM4,Broad_detection,0.6,0.2
Q8WUT4,Broad_detection,0.6,0.2
Q8WUW1,Other_unbalanced,0.6,0.2
Q8WV28,Sparse,0.6,0.2
Q8WVC6,Sparse,0.6,0.2
Q8WVM8,Broad_detection,0.6,0.2
Q8WVN8,Broad_detection,0.6,0.2
Q8WVQ1,Other_unbalanced,0.6,0.2
Q8WVV4,Broad_detection,0.6,0.2
Q8WW12,Other_unbalanced,0.6,0.2
Q8WW22,Other_unbalanced,0.6,0.2
Q8WW52,Other_unbalanced,0.6,0.2
Q8WWA0,Broad_detection,0.6,0.2
Q8WWA1,Other_unbalanced,0.6,0.2
Q8WWI5,Other_unbalanced,0.6,0.2
Q8WWQ8,Other_unbalanced,0.6,0.2
Q8WWV3,Sparse,0.6,0.2
Q8WWV6,Broad_detection,0.6,0.2
Q8WWZ8,Broad_detection,0.6,0.2
Q8WXD0,Sparse,0.6,0.2
Q8WXD2,Other_unbalanced,0.6,0.2
Q8WXE9,Other_unbalanced,0.6,0.2
Q8WXF7,Sparse,0.6,0.2
Q8WXG6,Sparse,0.6,0.2
Q8WXI7,Broad_detection,0.6,0.2
Q8WXX5,Other_unbalanced,0.6,0.2
Q8WYN0,Other_unbalanced,0.6,0.2
Q8WZ42,Broad_detection,0.6,0.2
Q8WZ75,Other_unbalanced,0.6,0.2
Q8WZA0,Other_unbalanced,0.6,0.2
Q8WZA1,Other_unbalanced,0.6,0.2
Q92187,Broad_detection,0.6,0.2
Q92496,Broad_detection,0.6,0.2
Q92499,Other_unbalanced,0.6,0.2
Q92520,Broad_detection,0.6,0.2
Q92522,Other_unbalanced,0.6,0.2
Q92526,Broad_detection,0.6,0.2
Q92530,Broad_detection,0.6,0.2
Q92538,Other_unbalanced,0.6,0.2
Q92539,Other_unbalanced,0.6,0.2
Q92544,Sparse,0.6,0.2
Q92556,Other_unbalanced,0.6,0.2
Q92563,Broad_detection,0.6,0.2
Q92572,Sparse,0.6,0.2
Q92575,Sparse,0.6,0.2
Q92597,Other_unbalanced,0.6,0.2
Q92598,Other_unbalanced,0.6,0.2
Q92599,Sparse,0.6,0.2
Q92604,Sparse,0.6,0.2
Q92608,Other_unbalanced,0.6,0.2
Q92609,Sparse,0.6,0.2
Q92614,Broad_detection,0.6,0.2
Q92616,Broad_detection,0.6,0.2
Q92619,Broad_detection,0.6,0.2
Q92625,Sparse,0.6,0.2
Q92626,Other_unbalanced,0.6,0.2
Q92673,Other_unbalanced,0.6,0.2
Q92686,Other_unbalanced,0.6,0.2
Q92688,Broad_detection,0.6,0.2
Q92696,Broad_detection,0.6,0.2
Q92734,Other_unbalanced,0.6,0.2
Q92743,Broad_detection,0.6,0.2
Q92747,Sparse,0.6,0.2
Q92752,Broad_detection,0.6,0.2
Q92753,Other_unbalanced,0.6,0.2
Q92765,Broad_detection,0.6,0.2
Q92783,Other_unbalanced,0.6,0.2
Q92804,Sparse,0.6,0.2
Q92817,Other_unbalanced,0.6,0.2
Q92820,Broad_detection,0.6,0.2
Q92823,Broad_detection,0.6,0.2
Q92824,Sparse,0.6,0.2
Q92835,Other_unbalanced,0.6,0.2
Q92841,Other_unbalanced,0.6,0.2
Q92859,Broad_detection,0.6,0.2
Q92882,Broad_detection,0.6,0.2
Q92887,Other_unbalanced,0.6,0.2
Q92888,Other_unbalanced,0.6,0.2
Q92890,Other_unbalanced,0.6,0.2
Q92900,Sparse,0.6,0.2
Q92905,Other_unbalanced,0.6,0.2
Q92922,Sparse,0.6,0.2
Q92930,Broad_detection,0.6,0.2
Q92945,Other_unbalanced,0.6,0.2
Q92954,Broad_detection,0.6,0.2
Q92973,Other_unbalanced,0.6,0.2
Q92974,Other_unbalanced,0.6,0.2
Q92993,Other_unbalanced,0.6,0.2
Q93008,Broad_detection,0.6,0.2
Q93009,Other_unbalanced,0.6,0.2
Q93033,Other_unbalanced,0.6,0.2
Q93034,Other_unbalanced,0.6,0.2
Q93050,Broad_detection,0.6,0.2
Q93052,Other_unbalanced,0.6,0.2
Q93063,Other_unbalanced,0.6,0.2
Q93070,Broad_detection,0.6,0.2
Q93084,Broad_detection,0.6,0.2
Q93098,Broad_detection,0.6,0.2
Q969E2,Sparse,0.6,0.2
Q969H8,Other_unbalanced,0.6,0.2
Q969L2,Sparse,0.6,0.2
Q969P0,Broad_detection,0.6,0.2
Q969T9,Broad_detection,0.6,0.2
Q969X0,Sparse,0.6,0.2
Q96A00,Other_unbalanced,0.6,0.2
Q96A26,Other_unbalanced,0.6,0.2
Q96A32,Other_unbalanced,0.6,0.2
Q96A33,Sparse,0.6,0.2
Q96A49,Other_unbalanced,0.6,0.2
Q96A65,Other_unbalanced,0.6,0.2
Q96A72,Sparse,0.6,0.2
Q96AE4,Other_unbalanced,0.6,0.2
Q96AG4,Broad_detection,0.6,0.2
Q96AP7,Broad_detection,0.6,0.2
Q96AQ6,Broad_detection,0.6,0.2
Q96AT9,Sparse,0.6,0.2
Q96AX2,Other_unbalanced,0.6,0.2
Q96B26,Other_unbalanced,0.6,0.2
Q96BJ3,Other_unbalanced,0.6,0.2
Q96BM9,Other_unbalanced,0.6,0.2
Q96BS2,Sparse,0.6,0.2
Q96BW5,Sparse,0.6,0.2
Q96BX8,Sparse,0.6,0.2
Q96BY6,Broad_detection,0.6,0.2
Q96BZ4,Broad_detection,0.6,0.2
Q96C01,Sparse,0.6,0.2
Q96C19,Broad_detection,0.6,0.2
Q96C23,Sparse,0.6,0.2
Q96C24,Broad_detection,0.6,0.2
Q96C36,Sparse,0.6,0.2
Q96CN7,Other_unbalanced,0.6,0.2
Q96CT7,Other_unbalanced,0.6,0.2
Q96CV9,Sparse,0.6,0.2
Q96CW1,Broad_detection,0.6,0.2
Q96CX2,Broad_detection,0.6,0.2
Q96D15,Broad_detection,0.6,0.2
Q96D71,Sparse,0.6,0.2
Q96DA0,Broad_detection,0.6,0.2
Q96DG6,Sparse,0.6,0.2
Q96DR5,Other_unbalanced,0.6,0.2
Q96DR8,Broad_detection,0.6,0.2
Q96DT5,Other_unbalanced,0.6,0.2
Q96DZ9,Other_unbalanced,0.6,0.2
Q96E17,Sparse,0.6,0.2
Q96EB6,Sparse,0.6,0.2
Q96EE4,Broad_detection,0.6,0.2
Q96EP5,Other_unbalanced,0.6,0.2
Q96F07,Other_unbalanced,0.6,0.2
Q96F85,Other_unbalanced,0.6,0.2
Q96FE7,Other_unbalanced,0.6,0.2
Q96FJ2,Other_unbalanced,0.6,0.2
Q96FN4,Other_unbalanced,0.6,0.2
Q96FV2,Sparse,0.6,0.2
Q96FW1,Other_unbalanced,0.6,0.2
Q96FZ7,Broad_detection,0.6,0.2
Q96G03,Other_unbalanced,0.6,0.2
Q96G23,Sparse,0.6,0.2
Q96GD0,Other_unbalanced,0.6,0.2
Q96GG9,Other_unbalanced,0.6,0.2
Q96GI7,Broad_detection,0.6,0.2
Q96GK7,Sparse,0.6,0.2
Q96GW7,Broad_detection,0.6,0.2
Q96H15,Broad_detection,0.6,0.2
Q96H79,Sparse,0.6,0.2
Q96HC4,Other_unbalanced,0.6,0.2
Q96HE7,Sparse,0.6,0.2
Q96HF1,Broad_detection,0.6,0.2
Q96HN2,Sparse,0.6,0.2
Q96HS1,Sparse,0.6,0.2
Q96HY6,Sparse,0.6,0.2
Q96I82,Other_unbalanced,0.6,0.2
Q96I99,Sparse,0.6,0.2
Q96IJ6,Other_unbalanced,0.6,0.2
Q96IQ7,Sparse,0.6,0.2
Q96IT1,Sparse,0.6,0.2
Q96IU4,Other_unbalanced,0.6,0.2
Q96IW7,Sparse,0.6,0.2
Q96IX5,Sparse,0.6,0.2
Q96IY4,Broad_detection,0.6,0.2
Q96IZ5,Broad_detection,0.6,0.2
Q96J42,Broad_detection,0.6,0.2
Q96JB5,Sparse,0.6,0.2
Q96JD6,Sparse,0.6,0.2
Q96JF6,Other_unbalanced,0.6,0.2
Q96JH7,Sparse,0.6,0.2
Q96JI7,Broad_detection,0.6,0.2
Q96JJ7,Other_unbalanced,0.6,0.2
Q96JM4,Broad_detection,0.6,0.2
Q96JP9,Broad_detection,0.6,0.2
Q96JQ0,Broad_detection,0.6,0.2
Q96K17,Other_unbalanced,0.6,0.2
Q96K49,Sparse,0.6,0.2
Q96K76,Broad_detection,0.6,0.2
Q96KG9,Other_unbalanced,0.6,0.2
Q96KN2,Broad_detection,0.6,0.2
Q96KP1,Sparse,0.6,0.2
Q96KP4,Broad_detection,0.6,0.2
Q96L34,Other_unbalanced,0.6,0.2
Q96L46,Broad_detection,0.6,0.2
Q96L94,Other_unbalanced,0.6,0.2
Q96LA6,Other_unbalanced,0.6,0.2
Q96M27,Broad_detection,0.6,0.2
Q96MF2,Broad_detection,0.6,0.2
Q96MK2,Sparse,0.6,0.2
Q96MK3,Other_unbalanced,0.6,0.2
Q96MN2,Other_unbalanced,0.6,0.2
Q96MN5,Other_unbalanced,0.6,0.2
Q96MT3,Broad_detection,0.6,0.2
Q96MY7,Broad_detection,0.6,0.2
Q96NL6,Other_unbalanced,0.6,0.2
Q96NY7,Sparse,0.6,0.2
Q96NZ9,Broad_detection,0.6,0.2
Q96P48,Other_unbalanced,0.6,0.2
Q96P63,Broad_detection,0.6,0.2
Q96P67,Broad_detection,0.6,0.2
Q96P70,Broad_detection,0.6,0.2
Q96PC5,Broad_detection,0.6,0.2
Q96PD5,Broad_detection,0.6,0.2
Q96PK6,Sparse,0.6,0.2
Q96PL1,Broad_detection,0.6,0.2
Q96PL5,Broad_detection,0.6,0.2
Q96PM9,Other_unbalanced,0.6,0.2
Q96PX8,Broad_detection,0.6,0.2
Q96Q06,Broad_detection,0.6,0.2
Q96Q89,Other_unbalanced,0.6,0.2
Q96QA5,Broad_detection,0.6,0.2
Q96QG7,Sparse,0.6,0.2
Q96QH2,Other_unbalanced,0.6,0.2
Q96QK1,Other_unbalanced,0.6,0.2
Q96QR1,Broad_detection,0.6,0.2
Q96QU1,Other_unbalanced,0.6,0.2
Q96R84,Other_unbalanced,0.6,0.2
Q96RD9,Other_unbalanced,0.6,0.2
Q96RI0,Sparse,0.6,0.2
Q96RL1,Other_unbalanced,0.6,0.2
Q96RL7,Broad_detection,0.6,0.2
Q96RQ3,Sparse,0.6,0.2
Q96RT1,Broad_detection,0.6,0.2
Q96S96,Broad_detection,0.6,0.2
Q96SB3,Other_unbalanced,0.6,0.2
Q96SM3,Sparse,0.6,0.2
Q96T51,Other_unbalanced,0.6,0.2
Q96T55,Sparse,0.6,0.2
Q96TA1,Other_unbalanced,0.6,0.2
Q96TC7,Broad_detection,0.6,0.2
Q99417,Sparse,0.6,0.2
Q99418,Sparse,0.6,0.2
Q99426,Other_unbalanced,0.6,0.2
Q99435,Broad_detection,0.6,0.2
Q99436,Other_unbalanced,0.6,0.2
Q99439,Broad_detection,0.6,0.2
Q99459,Broad_detection,0.6,0.2
Q99460,Broad_detection,0.6,0.2
Q99471,Other_unbalanced,0.6,0.2
Q99497,Broad_detection,0.6,0.2
Q99501,Other_unbalanced,0.6,0.2
Q99523,Sparse,0.6,0.2
Q99536,Broad_detection,0.6,0.2
Q99538,Sparse,0.6,0.2
Q99542,Broad_detection,0.6,0.2
Q99623,Other_unbalanced,0.6,0.2
Q99627,Other_unbalanced,0.6,0.2
Q99650,Other_unbalanced,0.6,0.2
Q99653,Other_unbalanced,0.6,0.2
Q99674,Other_unbalanced,0.6,0.2
Q99683,Other_unbalanced,0.6,0.2
Q99685,Other_unbalanced,0.6,0.2
Q99704,Sparse,0.6,0.2
Q99714,Other_unbalanced,0.6,0.2
Q99715,Broad_detection,0.6,0.2
Q99719,Other_unbalanced,0.6,0.2
Q99729,Other_unbalanced,0.6,0.2
Q99733,Broad_detection,0.6,0.2
Q99747,Other_unbalanced,0.6,0.2
Q99766,Sparse,0.6,0.2
Q99784,Broad_detection,0.6,0.2
Q99798,Other_unbalanced,0.6,0.2
Q99805,Other_unbalanced,0.6,0.2
Q99816,Other_unbalanced,0.6,0.2
Q99828,Other_unbalanced,0.6,0.2
Q99829,Other_unbalanced,0.6,0.2
Q99832,Broad_detection,0.6,0.2
Q99873,Sparse,0.6,0.2
Q99895,Broad_detection,0.6,0.2
Q99941,Other_unbalanced,0.6,0.2
Q99943,Sparse,0.6,0.2
Q99952,Sparse,0.6,0.2
Q99961,Other_unbalanced,0.6,0.2
Q99969,Broad_detection,0.6,0.2
Q99972,Broad_detection,0.6,0.2
Q99983,Broad_detection,0.6,0.2
Q99996,Broad_detection,0.6,0.2
Q99999,Other_unbalanced,0.6,0.2
Q9BPW8,Sparse,0.6,0.2
Q9BPX5,Broad_detection,0.6,0.2
Q9BQA1,Sparse,0.6,0.2
Q9BQE3,Sparse,0.6,0.2
Q9BQE5,Broad_detection,0.6,0.2
Q9BQG0,Other_unbalanced,0.6,0.2
Q9BQI4,Sparse,0.6,0.2
Q9BQS7,Broad_detection,0.6,0.2
Q9BR76,Other_unbalanced,0.6,0.2
Q9BRA2,Other_unbalanced,0.6,0.2
Q9BRF8,Other_unbalanced,0.6,0.2
Q9BRG1,Sparse,0.6,0.2
Q9BRK5,Broad_detection,0.6,0.2
Q9BRP8,Other_unbalanced,0.6,0.2
Q9BRR9,Sparse,0.6,0.2
Q9BRX2,Sparse,0.6,0.2
Q9BRX8,Other_unbalanced,0.6,0.2
Q9BS26,Broad_detection,0.6,0.2
Q9BS40,Broad_detection,0.6,0.2
Q9BSF0,Other_unbalanced,0.6,0.2
Q9BSJ8,Broad_detection,0.6,0.2
Q9BSL1,Broad_detection,0.6,0.2
Q9BSQ5,Other_unbalanced,0.6,0.2
Q9BSV6,Sparse,0.6,0.2
Q9BT23,Sparse,0.6,0.2
Q9BT78,Broad_detection,0.6,0.2
Q9BTT0,Broad_detection,0.6,0.2
Q9BTU6,Other_unbalanced,0.6,0.2
Q9BTV4,Other_unbalanced,0.6,0.2
Q9BTY2,Other_unbalanced,0.6,0.2
Q9BTZ2,Sparse,0.6,0.2
Q9BU40,Broad_detection,0.6,0.2
Q9BUD6,Broad_detection,0.6,0.2
Q9BUF5,Broad_detection,0.6,0.2
Q9BUH6,Sparse,0.6,0.2
Q9BUJ2,Sparse,0.6,0.2
Q9BUL8,Broad_detection,0.6,0.2
Q9BUN1,Broad_detection,0.6,0.2
Q9BUN8,Sparse,0.6,0.2
Q9BUP3,Other_unbalanced,0.6,0.2
Q9BV23,Sparse,0.6,0.2
Q9BV40,Other_unbalanced,0.6,0.2
Q9BV79,Sparse,0.6,0.2
Q9BV94,Broad_detection,0.6,0.2
Q9BVC6,Other_unbalanced,0.6,0.2
Q9BVG4,Sparse,0.6,0.2
Q9BVK6,Other_unbalanced,0.6,0.2
Q9BVM4,Sparse,0.6,0.2
Q9BW04,Sparse,0.6,0.2
Q9BW30,Other_unbalanced,0.6,0.2
Q9BWD1,Broad_detection,0.6,0.2
Q9BWM7,Other_unbalanced,0.6,0.2
Q9BWP8,Broad_detection,0.6,0.2
Q9BWS9,Broad_detection,0.6,0.2
Q9BX10,Other_unbalanced,0.6,0.2
Q9BX46;Q9H0Z9,Sparse,0.6,0.2
Q9BX67,Broad_detection,0.6,0.2
Q9BX97,Broad_detection,0.6,0.2
Q9BXD5,Broad_detection,0.6,0.2
Q9BXJ4,Other_unbalanced,0.6,0.2
Q9BXJ9,Sparse,0.6,0.2
Q9BXK5,Other_unbalanced,0.6,0.2
Q9BXN1,Broad_detection,0.6,0.2
Q9BXR6,Broad_detection,0.6,0.2
Q9BXS4,Other_unbalanced,0.6,0.2
Q9BXS5,Other_unbalanced,0.6,0.2
Q9BXT2,Broad_detection,0.6,0.2
Q9BXX0,Broad_detection,0.6,0.2
Q9BY32,Other_unbalanced,0.6,0.2
Q9BY43,Other_unbalanced,0.6,0.2
Q9BY67,Broad_detection,0.6,0.2
Q9BY76,Broad_detection,0.6,0.2
Q9BY77,Sparse,0.6,0.2
Q9BYC5,Sparse,0.6,0.2
Q9BYE9,Broad_detection,0.6,0.2
Q9BYH1,Broad_detection,0.6,0.2
Q9BYI3,Sparse,0.6,0.2
Q9BYJ0,Broad_detection,0.6,0.2
Q9BYV8,Sparse,0.6,0.2
Q9BYZ2,Sparse,0.6,0.2
Q9BYZ8,Sparse,0.6,0.2
Q9BZA7;Q9BZA8,Other_unbalanced,0.6,0.2
Q9BZD6,Other_unbalanced,0.6,0.2
Q9BZE9,Broad_detection,0.6,0.2
Q9BZF1,Sparse,0.6,0.2
Q9BZF9,Sparse,0.6,0.2
Q9BZK7,Sparse,0.6,0.2
Q9BZL6,Sparse,0.6,0.2
Q9BZQ8,Broad_detection,0.6,0.2
Q9BZV1,Other_unbalanced,0.6,0.2
Q9BZZ5,Sparse,0.6,0.2
Q9C075,Broad_detection,0.6,0.2
Q9C099,Other_unbalanced,0.6,0.2
Q9C0B5,Sparse,0.6,0.2
Q9C0C9,Broad_detection,0.6,0.2
Q9C0E8,Other_unbalanced,0.6,0.2
Q9C0H2,Broad_detection,0.6,0.2
Q9C0I1,Sparse,0.6,0.2
Q9GZM7,Broad_detection,0.6,0.2
Q9GZN8,Broad_detection,0.6,0.2
Q9GZP0,Other_unbalanced,0.6,0.2
Q9GZP7,Other_unbalanced,0.6,0.2
Q9GZP8,Sparse,0.6,0.2
Q9GZR7,Sparse,0.6,0.2
Q9GZT3,Sparse,0.6,0.2
Q9GZT8,Other_unbalanced,0.6,0.2
Q9GZU7,Sparse,0.6,0.2
Q9GZY6,Sparse,0.6,0.2
Q9GZY8,Sparse,0.6,0.2
Q9GZZ8,Other_unbalanced,0.6,0.2
Q9GZZ9,Other_unbalanced,0.6,0.2
Q9H074,Other_unbalanced,0.6,0.2
Q9H098,Other_unbalanced,0.6,0.2
Q9H0B8,Broad_detection,0.6,0.2
Q9H0D6,Sparse,0.6,0.2
Q9H0E2,Other_unbalanced,0.6,0.2
Q9H0N5,Sparse,0.6,0.2
Q9H0P0,Other_unbalanced,0.6,0.2
Q9H0R4,Other_unbalanced,0.6,0.2
Q9H0U3,Sparse,0.6,0.2
Q9H0U4,Broad_detection,0.6,0.2
Q9H0V9,Other_unbalanced,0.6,0.2
Q9H159,Broad_detection,0.6,0.2
Q9H173,Broad_detection,0.6,0.2
Q9H1B5,Broad_detection,0.6,0.2
Q9H1E3,Other_unbalanced,0.6,0.2
Q9H1E5,Sparse,0.6,0.2
Q9H1U4,Other_unbalanced,0.6,0.2
Q9H1Z8,Broad_detection,0.6,0.2
Q9H223,Other_unbalanced,0.6,0.2
Q9H251,Broad_detection,0.6,0.2
Q9H257,Other_unbalanced,0.6,0.2
Q9H269,Other_unbalanced,0.6,0.2
Q9H270,Other_unbalanced,0.6,0.2
Q9H299,Broad_detection,0.6,0.2
Q9H2A7,Other_unbalanced,0.6,0.2
Q9H2G2,Other_unbalanced,0.6,0.2
Q9H2H8,Sparse,0.6,0.2
Q9H2K2,Broad_detection,0.6,0.2
Q9H2K8,Other_unbalanced,0.6,0.2
Q9H2M9,Sparse,0.6,0.2
Q9H2U2,Sparse,0.6,0.2
Q9H2X3,Broad_detection,0.6,0.2
Q9H336,Sparse,0.6,0.2
Q9H3G5,Broad_detection,0.6,0.2
Q9H3K6,Other_unbalanced,0.6,0.2
Q9H3N1,Other_unbalanced,0.6,0.2
Q9H3P7,Sparse,0.6,0.2
Q9H3R2,Sparse,0.6,0.2
Q9H3U1,Other_unbalanced,0.6,0.2
Q9H3U7,Other_unbalanced,0.6,0.2
Q9H425,Other_unbalanced,0.6,0.2
Q9H444,Broad_detection,0.6,0.2
Q9H446,Other_unbalanced,0.6,0.2
Q9H479,Broad_detection,0.6,0.2
Q9H497,Other_unbalanced,0.6,0.2
Q9H4A3,Other_unbalanced,0.6,0.2
Q9H4A4,Broad_detection,0.6,0.2
Q9H4A9,Broad_detection,0.6,0.2
Q9H4B7,Broad_detection,0.6,0.2
Q9H4E7,Other_unbalanced,0.6,0.2
Q9H4F8,Other_unbalanced,0.6,0.2
Q9H4G4,Broad_detection,0.6,0.2
Q9H4L5,Broad_detection,0.6,0.2
Q9H4M9,Broad_detection,0.6,0.2
Q9H4X1,Other_unbalanced,0.6,0.2
Q9H5I5,Broad_detection,0.6,0.2
Q9H5X1,Other_unbalanced,0.6,0.2
Q9H6K4,Sparse,0.6,0.2
Q9H6Q3,Sparse,0.6,0.2
Q9H6X2,Broad_detection,0.6,0.2
Q9H6Z4,Sparse,0.6,0.2
Q9H6Z9,Other_unbalanced,0.6,0.2
Q9H7C9,Other_unbalanced,0.6,0.2
Q9H7D0,Other_unbalanced,0.6,0.2
Q9H7D7,Other_unbalanced,0.6,0.2
Q9H7J1,Sparse,0.6,0.2
Q9H7M9,Other_unbalanced,0.6,0.2
Q9H8H3,Sparse,0.6,0.2
Q9H8J5,Broad_detection,0.6,0.2
Q9H8L6,Broad_detection,0.6,0.2
Q9H8S9,Sparse,0.6,0.2
Q9H8W4,Other_unbalanced,0.6,0.2
Q9H8Y8,Other_unbalanced,0.6,0.2
Q9H910,Sparse,0.6,0.2
Q9H939,Other_unbalanced,0.6,0.2
Q9H9A6,Sparse,0.6,0.2
Q9H9B4,Sparse,0.6,0.2
Q9H9Q2,Other_unbalanced,0.6,0.2
Q9HA64,Other_unbalanced,0.6,0.2
Q9HA90,Other_unbalanced,0.6,0.2
Q9HAB8,Other_unbalanced,0.6,0.2
Q9HAV0,Other_unbalanced,0.6,0.2
Q9HB07,Sparse,0.6,0.2
Q9HB40,Broad_detection,0.6,0.2
Q9HB71,Other_unbalanced,0.6,0.2
Q9HBB8,Broad_detection,0.6,0.2
Q9HBG6,Other_unbalanced,0.6,0.2
Q9HBH0,Other_unbalanced,0.6,0.2
Q9HBI1,Broad_detection,0.6,0.2
Q9HBL0,Other_unbalanced,0.6,0.2
Q9HBL7,Sparse,0.6,0.2
Q9HBR0,Other_unbalanced,0.6,0.2
Q9HBW9,Broad_detection,0.6,0.2
Q9HC35,Sparse,0.6,0.2
Q9HC38,Broad_detection,0.6,0.2
Q9HC52,Sparse,0.6,0.2
Q9HC84,Broad_detection,0.6,0.2
Q9HCB6,Broad_detection,0.6,0.2
Q9HCI5,Other_unbalanced,0.6,0.2
Q9HCL0,Broad_detection,0.6,0.2
Q9HCM2,Other_unbalanced,0.6,0.2
Q9HCM3,Broad_detection,0.6,0.2
Q9HCN6,Broad_detection,0.6,0.2
Q9HCU0,Broad_detection,0.6,0.2
Q9HD20,Sparse,0.6,0.2
Q9HD42,Sparse,0.6,0.2
Q9HD45,Other_unbalanced,0.6,0.2
Q9HD67,Broad_detection,0.6,0.2
Q9HDC9,Broad_detection,0.6,0.2
Q9N2J8,Other_unbalanced,0.6,0.2
Q9NNX6,Other_unbalanced,0.6,0.2
Q9NP55,Broad_detection,0.6,0.2
Q9NP58,Broad_detection,0.6,0.2
Q9NP59,Sparse,0.6,0.2
Q9NP60,Sparse,0.6,0.2
Q9NP72,Broad_detection,0.6,0.2
Q9NP78,Broad_detection,0.6,0.2
Q9NP79,Other_unbalanced,0.6,0.2
Q9NP80,Other_unbalanced,0.6,0.2
Q9NP97,Sparse,0.6,0.2
Q9NPA0,Other_unbalanced,0.6,0.2
Q9NPA2,Broad_detection,0.6,0.2
Q9NPC4,Broad_detection,0.6,0.2
Q9NPF2,Other_unbalanced,0.6,0.2
Q9NPG4,Broad_detection,0.6,0.2
Q9NPH3,Broad_detection,0.6,0.2
Q9NPP4,Sparse,0.6,0.2
Q9NPQ8,Broad_detection,0.6,0.2
Q9NPR2,Other_unbalanced,0.6,0.2
Q9NPY3,Broad_detection,0.6,0.2
Q9NQ30,Broad_detection,0.6,0.2
Q9NQ36,Other_unbalanced,0.6,0.2
Q9NQ38,Broad_detection,0.6,0.2
Q9NQ75,Other_unbalanced,0.6,0.2
Q9NQ76,Broad_detection,0.6,0.2
Q9NQ79,Broad_detection,0.6,0.2
Q9NQC3,Broad_detection,0.6,0.2
Q9NQH7,Broad_detection,0.6,0.2
Q9NQR4,Other_unbalanced,0.6,0.2
Q9NQT8,Sparse,0.6,0.2
Q9NQU5,Broad_detection,0.6,0.2
Q9NQV8,Broad_detection,0.6,0.2
Q9NQW7,Broad_detection,0.6,0.2
Q9NR12,Other_unbalanced,0.6,0.2
Q9NR28,Other_unbalanced,0.6,0.2
Q9NR30,Sparse,0.6,0.2
Q9NR31,Other_unbalanced,0.6,0.2
Q9NR34,Broad_detection,0.6,0.2
Q9NR45,Other_unbalanced,0.6,0.2
Q9NR46,Other_unbalanced,0.6,0.2
Q9NR50,Sparse,0.6,0.2
Q9NR56,Sparse,0.6,0.2
Q9NR99,Broad_detection,0.6,0.2
Q9NRA1,Broad_detection,0.6,0.2
Q9NRB3,Broad_detection,0.6,0.2
Q9NRF8,Other_unbalanced,0.6,0.2
Q9NRG9,Sparse,0.6,0.2
Q9NRL3,Sparse,0.6,0.2
Q9NRN5,Other_unbalanced,0.6,0.2
Q9NRV9,Other_unbalanced,0.6,0.2
Q9NRW1,Broad_detection,0.6,0.2
Q9NRW7,Other_unbalanced,0.6,0.2
Q9NRX4,Sparse,0.6,0.2
Q9NRY5,Broad_detection,0.6,0.2
Q9NRZ7,Sparse,0.6,0.2
Q9NS28,Other_unbalanced,0.6,0.2
Q9NS62,Broad_detection,0.6,0.2
Q9NS69,Sparse,0.6,0.2
Q9NS71,Broad_detection,0.6,0.2
Q9NS73,Broad_detection,0.6,0.2
Q9NS86,Other_unbalanced,0.6,0.2
Q9NSB2,Other_unbalanced,0.6,0.2
Q9NSC7,Broad_detection,0.6,0.2
