"UniqueSampleID","Exposure","Raw_value","Value","Missing","Metric","QC_value"
"20260527_XZ_GG_50","Long exposure","Unknown",,FALSE,"detected_protein_groups",1883
"20260527_XZ_GG_51","Long exposure","Unknown",,FALSE,"detected_protein_groups",2436
"20260527_XZ_GG_52","Long exposure","Unknown",,FALSE,"detected_protein_groups",2219
"20260527_XZ_GG_53","Long exposure","Unknown",,FALSE,"detected_protein_groups",1744
"20260527_XZ_GG_55","Long exposure","Unknown",,FALSE,"detected_protein_groups",2685
"20260527_XZ_GG_56","Long exposure","Unknown",,FALSE,"detected_protein_groups",2180
"20260527_XZ_GG_59","Long exposure","Unknown",,FALSE,"detected_protein_groups",1806
"20260527_XZ_GG_60","Control","Unknown",,FALSE,"detected_protein_groups",1890
"20260527_XZ_GG_62","Control","Unknown",,FALSE,"detected_protein_groups",2423
"20260527_XZ_GG_64","Control","Unknown",,FALSE,"detected_protein_groups",1872
"20260527_XZ_GG_65","Control","Unknown",,FALSE,"detected_protein_groups",2081
"20260527_XZ_GG_66","Control","Unknown",,FALSE,"detected_protein_groups",1968
"20260527_XZ_GG_68","Control","Unknown",,FALSE,"detected_protein_groups",2202
"20260527_XZ_GG_69","Control","Unknown",,FALSE,"detected_protein_groups",2236
"20260527_XZ_GG_71","Control","Unknown",,FALSE,"detected_protein_groups",1583
"20260527_XZ_GG_72","Control","Unknown",,FALSE,"detected_protein_groups",2197
"20260527_XZ_GG_73","Control","Unknown",,FALSE,"detected_protein_groups",1726
