PG.ProteinGroups,control_ge50pct,low_ge50pct,high_ge50pct,all_doses_ge50pct,control_ge60pct,low_ge60pct,high_ge60pct,all_doses_ge60pct,control_ge70pct,low_ge70pct,high_ge70pct,all_doses_ge70pct,control_ge80pct,low_ge80pct,high_ge80pct,all_doses_ge80pct
Q9UPY6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9UQ13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9UQ16,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q9UQ35,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9UQ53,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q9UQ80,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q9UQN3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9UQP3,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False
Q9Y210,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9Y217,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9Y224,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9Y230,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9Y237,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9Y240,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q9Y241,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9Y251,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
Q9Y262,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9Y263,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9Y265,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
Q9Y266,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9Y274,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q9Y277,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9Y281,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9Y285,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9Y287,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9Y2A7,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False
Q9Y2B0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9Y2B1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9Y2D4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9Y2G3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9Y2H0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9Y2I9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9Y2J8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9Y2L6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9Y2Q0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9Y2Q3,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False
Q9Y2Q5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9Y2S2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9Y2T2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9Y2V2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q9Y2W1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9Y2X3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9Y2X7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9Y2Y8,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False
Q9Y2Z0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9Y305,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9Y315,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9Y316,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9Y371,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9Y376,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False
Q9Y383,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9Y385,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9Y394,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9Y3A5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9Y3A6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9Y3B3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9Y3C5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9Y3C8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9Y3D6,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False
Q9Y3E0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9Y3F4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9Y3I0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9Y3I1,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False
Q9Y3P8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9Y3P9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9Y3Q8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9Y3R4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9Y3T9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9Y3U8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9Y3Z3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9Y450,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False
Q9Y478,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9Y490,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q9Y4C0,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
Q9Y4D1,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
Q9Y4D7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9Y4E1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9Y4E8,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q9Y4F3,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q9Y4G6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9Y4H4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9Y4I1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9Y4L1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q9Y4P8,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9Y4W6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9Y4X3,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False
Q9Y543,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q9Y547,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9Y566,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q9Y570,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9Y5B9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9Y5C1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q9Y5F2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9Y5F8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9Y5H2;Q9Y5H3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9Y5K5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9Y5K6,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
Q9Y5K8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9Y5L4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9Y5M8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9Y5P6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9Y5R8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9Y5S2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9Y5S9,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False
Q9Y5X1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9Y5X2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9Y5X3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9Y5X9,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q9Y5Y7,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q9Y5Z4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9Y608,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
