PG.ProteinGroups,control,high,low,unknown
Q96G23,0.1503267973856209,0.14204545454545456,0.13440860215053763,0.5
Q96GD0,0.32679738562091504,0.30113636363636365,0.3333333333333333,0.5
Q96GG9,0.23529411764705882,0.2215909090909091,0.1774193548387097,0.5
Q96GI7,0.869281045751634,0.8636363636363636,0.8602150537634409,0.75
Q96GK7,0.10457516339869281,0.07954545454545454,0.12903225806451613,0.25
Q96GW7,0.9738562091503268,0.9034090909090909,0.956989247311828,1.0
Q96H15,0.9673202614379085,0.9431818181818182,0.9623655913978495,1.0
Q96H79,0.06535947712418301,0.056818181818181816,0.10215053763440861,0.25
Q96HC4,0.6666666666666666,0.5568181818181818,0.5913978494623656,0.75
Q96HE7,0.1111111111111111,0.16477272727272727,0.15053763440860216,0.25
Q96HF1,0.6535947712418301,0.6761363636363636,0.8494623655913979,0.75
Q96HN2,0.16993464052287582,0.16477272727272727,0.15053763440860216,0.5
Q96HS1,0.058823529411764705,0.06818181818181818,0.06451612903225806,0.0
Q96HY6,0.0392156862745098,0.06818181818181818,0.06989247311827956,0.25
Q96I82,0.20261437908496732,0.20454545454545456,0.24731182795698925,0.5
Q96I99,0.1111111111111111,0.13068181818181818,0.11290322580645161,0.0
Q96IJ6,0.48366013071895425,0.39204545454545453,0.4838709677419355,0.25
Q96IQ7,0.09803921568627451,0.10227272727272728,0.16129032258064516,0.0
Q96IT1,0.16339869281045752,0.07954545454545454,0.11290322580645161,0.5
Q96IU4,0.5947712418300654,0.5340909090909091,0.5645161290322581,0.75
Q96IW7,0.026143790849673203,0.03409090909090909,0.026881720430107527,0.0
Q96IX5,0.0392156862745098,0.0625,0.06989247311827956,0.25
Q96IY4,1.0,1.0,1.0,1.0
Q96IZ5,0.738562091503268,0.8295454545454546,0.8010752688172043,0.75
Q96J42,1.0,1.0,1.0,1.0
Q96JB5,0.0718954248366013,0.06818181818181818,0.07526881720430108,0.0
Q96JD6,0.1111111111111111,0.08522727272727272,0.10752688172043011,0.0
Q96JF6,0.4444444444444444,0.4375,0.5752688172043011,0.75
Q96JH7,0.16993464052287582,0.17045454545454544,0.16129032258064516,0.25
Q96JI7,0.9803921568627451,0.9545454545454546,0.989247311827957,1.0
Q96JJ7,0.2875816993464052,0.21022727272727273,0.20967741935483872,0.5
Q96JM4,0.8888888888888888,0.7784090909090909,0.8494623655913979,1.0
Q96JP9,0.7647058823529411,0.7784090909090909,0.8602150537634409,1.0
Q96JQ0,0.9673202614379085,0.9204545454545454,0.967741935483871,1.0
Q96K17,0.2222222222222222,0.21022727272727273,0.20430107526881722,0.25
Q96K49,0.058823529411764705,0.03977272727272727,0.043010752688172046,0.25
Q96K76,0.7647058823529411,0.7045454545454546,0.7150537634408602,0.75
Q96KG9,0.39869281045751637,0.42045454545454547,0.42473118279569894,0.5
Q96KN2,1.0,1.0,1.0,1.0
Q96KP1,0.1503267973856209,0.13068181818181818,0.12365591397849462,0.25
Q96KP4,0.9477124183006536,0.8806818181818182,0.9354838709677419,1.0
Q96L34,0.37254901960784315,0.4375,0.46774193548387094,1.0
Q96L46,1.0,1.0,0.989247311827957,1.0
Q96L94,0.27450980392156865,0.26136363636363635,0.3064516129032258,0.5
Q96LA6,0.35947712418300654,0.35795454545454547,0.3602150537634409,0.25
Q96M27,0.7973856209150327,0.8238636363636364,0.8817204301075269,1.0
Q96MF2,1.0,0.9943181818181818,1.0,1.0
Q96MK2,0.16339869281045752,0.1534090909090909,0.13440860215053763,0.5
Q96MK3,0.48366013071895425,0.44886363636363635,0.5752688172043011,0.75
Q96MN2,0.29411764705882354,0.2840909090909091,0.3172043010752688,0.5
Q96MN5,0.43790849673202614,0.4034090909090909,0.3709677419354839,0.75
Q96MT3,0.7058823529411765,0.8295454545454546,0.9139784946236559,0.75
Q96MY7,0.9673202614379085,0.9886363636363636,0.9623655913978495,1.0
Q96NL6,0.3137254901960784,0.39204545454545453,0.40860215053763443,0.5
Q96NY7,0.16339869281045752,0.17613636363636365,0.17204301075268819,0.5
Q96NZ9,1.0,1.0,1.0,1.0
Q96P48,0.5032679738562091,0.48863636363636365,0.489247311827957,0.5
Q96P63,0.9934640522875817,0.9488636363636364,0.9354838709677419,1.0
Q96P67,0.7647058823529411,0.7727272727272727,0.7634408602150538,0.75
Q96P70,0.7712418300653595,0.7386363636363636,0.7043010752688172,0.75
Q96PC5,0.8300653594771242,0.7272727272727273,0.8225806451612904,1.0
Q96PD5,1.0,1.0,1.0,1.0
Q96PK6,0.058823529411764705,0.08522727272727272,0.06451612903225806,0.0
Q96PL1,0.9738562091503268,0.9772727272727273,0.9838709677419355,1.0
Q96PL5,0.7908496732026143,0.7784090909090909,0.8655913978494624,0.75
Q96PM9,0.4444444444444444,0.30113636363636365,0.2903225806451613,0.5
Q96PX8,0.8823529411764706,0.8579545454545454,0.8870967741935484,1.0
Q96Q06,0.9803921568627451,0.9886363636363636,0.9838709677419355,1.0
Q96Q89,0.20915032679738563,0.23863636363636365,0.24193548387096775,0.0
Q96QA5,0.7647058823529411,0.7215909090909091,0.7473118279569892,1.0
Q96QG7,0.0457516339869281,0.03409090909090909,0.016129032258064516,0.0
Q96QH2,0.20261437908496732,0.2159090909090909,0.23655913978494625,0.25
Q96QK1,0.5882352941176471,0.5511363636363636,0.5860215053763441,0.75
Q96QR1,0.954248366013072,0.9488636363636364,0.9354838709677419,1.0
Q96QU1,0.3660130718954248,0.32954545454545453,0.3548387096774194,0.25
Q96R84,0.24183006535947713,0.1875,0.16129032258064516,0.0
Q96RD9,0.38562091503267976,0.32954545454545453,0.5053763440860215,0.5
Q96RI0,0.058823529411764705,0.07386363636363637,0.043010752688172046,0.25
Q96RL1,0.2549019607843137,0.25,0.16129032258064516,0.75
Q96RL7,0.6013071895424836,0.6420454545454546,0.6612903225806451,0.5
Q96RQ3,0.058823529411764705,0.03409090909090909,0.016129032258064516,0.0
Q96RT1,0.7647058823529411,0.6988636363636364,0.8064516129032258,0.75
Q96S96,1.0,1.0,1.0,1.0
Q96SB3,0.30718954248366015,0.3068181818181818,0.3010752688172043,0.5
Q96SM3,0.13725490196078433,0.1590909090909091,0.0913978494623656,0.5
Q96T51,0.2222222222222222,0.26704545454545453,0.20967741935483872,0.25
Q96T55,0.006535947712418301,0.0,0.0,0.0
Q96TA1,0.16339869281045752,0.1590909090909091,0.22043010752688172,0.25
Q96TC7,0.9215686274509803,0.8522727272727273,0.9354838709677419,1.0
Q99417,0.08496732026143791,0.10227272727272728,0.08602150537634409,0.25
Q99418,0.06535947712418301,0.07386363636363637,0.06451612903225806,0.0
Q99426,0.26143790849673204,0.2784090909090909,0.26344086021505375,0.5
Q99435,0.9869281045751634,0.9659090909090909,1.0,1.0
Q99436,0.6143790849673203,0.5965909090909091,0.6021505376344086,1.0
Q99439,0.8758169934640523,0.8522727272727273,0.8709677419354839,0.75
Q99459,0.9411764705882353,0.9375,0.946236559139785,1.0
Q99460,0.8627450980392157,0.8068181818181818,0.8602150537634409,1.0
Q99471,0.3137254901960784,0.3352272727272727,0.3172043010752688,0.5
Q99497,0.9477124183006536,0.9431818181818182,0.9247311827956989,1.0
Q99501,0.24836601307189543,0.1875,0.22580645161290322,0.25
Q99523,0.026143790849673203,0.03409090909090909,0.05913978494623656,0.0
Q99536,0.9934640522875817,0.9829545454545454,0.989247311827957,1.0
Q99538,0.10457516339869281,0.10795454545454546,0.11827956989247312,0.5
Q99542,1.0,1.0,1.0,1.0
Q99623,0.45751633986928103,0.4772727272727273,0.46774193548387094,0.5
Q99627,0.477124183006536,0.4147727272727273,0.42473118279569894,0.75
Q99650,0.6470588235294118,0.5909090909090909,0.6881720430107527,1.0
Q99653,0.22875816993464052,0.1590909090909091,0.20430107526881722,0.5
Q99674,0.20915032679738563,0.11931818181818182,0.14516129032258066,0.5
Q99683,0.45098039215686275,0.45454545454545453,0.46236559139784944,1.0
Q99685,0.5882352941176471,0.6022727272727273,0.553763440860215,1.0
Q99704,0.06535947712418301,0.07954545454545454,0.0913978494623656,0.0
Q99714,0.30718954248366015,0.3352272727272727,0.3010752688172043,0.75
Q99715,1.0,1.0,1.0,1.0
Q99719,0.30718954248366015,0.2727272727272727,0.26344086021505375,0.25
Q99729,0.27450980392156865,0.3522727272727273,0.3225806451612903,0.5
Q99733,0.9934640522875817,0.9886363636363636,0.9946236559139785,1.0
Q99747,0.6928104575163399,0.5625,0.6612903225806451,1.0
Q99766,0.05228758169934641,0.08522727272727272,0.08602150537634409,0.25
Q99784,1.0,1.0,1.0,1.0
Q99798,0.38562091503267976,0.42613636363636365,0.3817204301075269,0.75
Q99805,0.20261437908496732,0.23295454545454544,0.2903225806451613,0.5
Q99816,0.6078431372549019,0.5625,0.6612903225806451,0.5
Q99828,0.33986928104575165,0.36363636363636365,0.3709677419354839,0.5
Q99829,0.5294117647058824,0.5113636363636364,0.521505376344086,0.5
Q99832,0.9477124183006536,0.9204545454545454,0.9516129032258065,1.0
Q99873,0.13071895424836602,0.11363636363636363,0.15053763440860216,0.5
Q99895,0.7450980392156863,0.7329545454545454,0.7741935483870968,1.0
Q99941,0.5098039215686274,0.5113636363636364,0.5483870967741935,0.75
Q99943,0.0718954248366013,0.08522727272727272,0.06451612903225806,0.5
Q99952,0.058823529411764705,0.05113636363636364,0.04838709677419355,0.25
Q99961,0.35294117647058826,0.3977272727272727,0.43548387096774194,0.75
Q99969,1.0,1.0,1.0,1.0
Q99972,0.934640522875817,0.9488636363636364,0.9408602150537635,1.0
Q99983,1.0,1.0,1.0,1.0
Q99996,0.8562091503267973,0.8465909090909091,0.8387096774193549,0.75
Q99999,0.5359477124183006,0.6420454545454546,0.6612903225806451,0.75
Q9BPW8,0.026143790849673203,0.03409090909090909,0.043010752688172046,0.0
Q9BPX5,0.6666666666666666,0.6477272727272727,0.6989247311827957,0.75
Q9BQA1,0.0718954248366013,0.11363636363636363,0.07526881720430108,0.0
Q9BQE3,0.12418300653594772,0.08522727272727272,0.10752688172043011,0.25
Q9BQE5,0.954248366013072,0.8806818181818182,0.9301075268817204,1.0
Q9BQG0,0.5098039215686274,0.3977272727272727,0.45698924731182794,0.25
Q9BQI4,0.1503267973856209,0.11363636363636363,0.11290322580645161,0.5
Q9BQS7,0.7843137254901961,0.7159090909090909,0.8118279569892473,1.0
Q9BR76,0.48366013071895425,0.4943181818181818,0.46236559139784944,1.0
Q9BRA2,0.5424836601307189,0.4659090909090909,0.43010752688172044,0.75
Q9BRF8,0.17647058823529413,0.25,0.16666666666666666,0.75
Q9BRG1,0.1111111111111111,0.18181818181818182,0.13978494623655913,0.25
Q9BRK5,1.0,1.0,1.0,1.0
Q9BRP8,0.3202614379084967,0.26136363636363635,0.27419354838709675,0.5
Q9BRR9,0.11764705882352941,0.13636363636363635,0.11827956989247312,0.5
Q9BRX2,0.1568627450980392,0.13068181818181818,0.16129032258064516,0.25
Q9BRX8,0.10457516339869281,0.11363636363636363,0.20430107526881722,0.0
Q9BS26,0.9934640522875817,0.9829545454545454,1.0,1.0
Q9BS40,0.7058823529411765,0.6590909090909091,0.6774193548387096,0.75
Q9BSF0,0.3137254901960784,0.2897727272727273,0.26881720430107525,0.75
Q9BSJ8,0.6928104575163399,0.6363636363636364,0.6290322580645161,0.5
Q9BSL1,0.803921568627451,0.7727272727272727,0.8172043010752689,1.0
Q9BSQ5,0.2222222222222222,0.20454545454545456,0.25806451612903225,0.5
Q9BSV6,0.0,0.0,0.010752688172043012,0.0
Q9BT23,0.1111111111111111,0.09090909090909091,0.12365591397849462,0.25
Q9BT78,0.6209150326797386,0.6193181818181818,0.6935483870967742,0.5
Q9BTT0,0.9084967320261438,0.8125,0.8655913978494624,1.0
Q9BTU6,0.6535947712418301,0.5965909090909091,0.7419354838709677,1.0
Q9BTV4,0.3660130718954248,0.3352272727272727,0.3064516129032258,0.5
Q9BTY2,0.4117647058823529,0.44886363636363635,0.46774193548387094,0.75
Q9BTZ2,0.0457516339869281,0.056818181818181816,0.06451612903225806,0.0
Q9BU40,0.9803921568627451,0.9147727272727273,0.9516129032258065,1.0
Q9BUD6,0.9215686274509803,0.9545454545454546,0.9623655913978495,1.0
Q9BUF5,0.9411764705882353,0.9318181818181818,0.9139784946236559,1.0
Q9BUH6,0.032679738562091505,0.03409090909090909,0.04838709677419355,0.0
Q9BUJ2,0.1895424836601307,0.17613636363636365,0.1827956989247312,0.25
Q9BUL8,0.8300653594771242,0.7840909090909091,0.8602150537634409,1.0
Q9BUN1,1.0,1.0,1.0,1.0
Q9BUN8,0.058823529411764705,0.05113636363636364,0.053763440860215055,0.0
Q9BUP3,0.3464052287581699,0.3465909090909091,0.3655913978494624,1.0
Q9BV23,0.0196078431372549,0.022727272727272728,0.016129032258064516,0.0
Q9BV40,0.33986928104575165,0.42045454545454547,0.3924731182795699,0.25
Q9BV79,0.0,0.0,0.021505376344086023,0.0
Q9BV94,1.0,0.9659090909090909,0.9838709677419355,1.0
Q9BVC6,0.5947712418300654,0.5113636363636364,0.6075268817204301,0.75
Q9BVG4,0.0915032679738562,0.11931818181818182,0.06989247311827956,0.25
Q9BVK6,0.30718954248366015,0.36363636363636365,0.3602150537634409,0.25
Q9BVM4,0.013071895424836602,0.017045454545454544,0.005376344086021506,0.0
Q9BW04,0.10457516339869281,0.06818181818181818,0.07526881720430108,0.0
Q9BW30,0.3464052287581699,0.3125,0.3172043010752688,0.75
Q9BWD1,0.7516339869281046,0.6534090909090909,0.7526881720430108,0.75
Q9BWM7,0.1895424836601307,0.2727272727272727,0.2956989247311828,0.25
Q9BWP8,1.0,1.0,1.0,1.0
Q9BWS9,0.8888888888888888,0.8181818181818182,0.8817204301075269,1.0
Q9BX10,0.26143790849673204,0.2897727272727273,0.24731182795698925,0.5
Q9BX46;Q9H0Z9,0.058823529411764705,0.06818181818181818,0.03763440860215054,0.0
Q9BX67,0.869281045751634,0.8181818181818182,0.8602150537634409,1.0
Q9BX97,0.9477124183006536,0.875,0.9139784946236559,1.0
Q9BXD5,0.6405228758169934,0.7102272727272727,0.6935483870967742,0.75
Q9BXJ4,0.3464052287581699,0.3125,0.3118279569892473,0.25
Q9BXJ9,0.09803921568627451,0.125,0.10752688172043011,0.25
Q9BXK5,0.2549019607843137,0.2897727272727273,0.26881720430107525,0.5
Q9BXN1,1.0,1.0,1.0,1.0
Q9BXR6,1.0,0.9886363636363636,1.0,1.0
Q9BXS4,0.5228758169934641,0.48863636363636365,0.5,0.75
Q9BXS5,0.5163398692810458,0.4659090909090909,0.4731182795698925,0.5
Q9BXT2,0.7450980392156863,0.7386363636363636,0.7741935483870968,1.0
Q9BXX0,1.0,1.0,1.0,1.0
Q9BY32,0.5294117647058824,0.4772727272727273,0.543010752688172,0.5
Q9BY43,0.3006535947712418,0.26704545454545453,0.3118279569892473,0.5
Q9BY67,1.0,1.0,1.0,1.0
Q9BY76,0.9673202614379085,0.9261363636363636,0.967741935483871,1.0
Q9BY77,0.0,0.011363636363636364,0.021505376344086023,0.0
Q9BYC5,0.1568627450980392,0.1590909090909091,0.13440860215053763,0.5
Q9BYE9,1.0,1.0,1.0,1.0
Q9BYH1,1.0,1.0,1.0,1.0
Q9BYI3,0.0718954248366013,0.10227272727272728,0.08064516129032258,0.0
Q9BYJ0,1.0,1.0,1.0,1.0
Q9BYV8,0.0196078431372549,0.0,0.010752688172043012,0.0
Q9BYZ2,0.13071895424836602,0.14772727272727273,0.10215053763440861,0.5
Q9BYZ8,0.16339869281045752,0.14204545454545456,0.16129032258064516,0.25
Q9BZA7;Q9BZA8,0.49673202614379086,0.4943181818181818,0.5,0.25
Q9BZD6,0.30718954248366015,0.32386363636363635,0.3333333333333333,0.5
Q9BZE9,1.0,0.9829545454545454,1.0,1.0
Q9BZF1,0.0784313725490196,0.10227272727272728,0.13978494623655913,0.25
Q9BZF9,0.08496732026143791,0.10227272727272728,0.07526881720430108,0.25
Q9BZK7,0.006535947712418301,0.022727272727272728,0.016129032258064516,0.0
Q9BZL6,0.0457516339869281,0.0625,0.043010752688172046,0.5
Q9BZQ8,0.9411764705882353,0.9318181818181818,0.946236559139785,1.0
Q9BZV1,0.20261437908496732,0.19318181818181818,0.24193548387096775,0.5
Q9BZZ5,0.16993464052287582,0.10795454545454546,0.15591397849462366,0.0
Q9C075,0.9150326797385621,0.8636363636363636,0.9086021505376344,1.0
Q9C099,0.19607843137254902,0.21022727272727273,0.17204301075268819,0.0
Q9C0B5,0.13725490196078433,0.125,0.12903225806451613,0.5
Q9C0C9,1.0,0.9829545454545454,1.0,1.0
Q9C0E8,0.1830065359477124,0.2556818181818182,0.16129032258064516,0.25
Q9C0H2,0.6143790849673203,0.6136363636363636,0.7311827956989247,1.0
Q9C0I1,0.0718954248366013,0.11363636363636363,0.08602150537634409,0.0
Q9GZM7,0.9673202614379085,0.9204545454545454,0.956989247311828,0.75
Q9GZN8,0.7581699346405228,0.6022727272727273,0.6397849462365591,0.75
Q9GZP0,0.2875816993464052,0.2897727272727273,0.2956989247311828,0.75
Q9GZP7,0.5816993464052288,0.6193181818181818,0.5913978494623656,0.75
Q9GZP8,0.1437908496732026,0.08522727272727272,0.07526881720430108,0.0
Q9GZR7,0.026143790849673203,0.022727272727272728,0.021505376344086023,0.0
Q9GZT3,0.026143790849673203,0.05113636363636364,0.03225806451612903,0.0
Q9GZT8,0.46405228758169936,0.45454545454545453,0.4731182795698925,0.25
Q9GZU7,0.16993464052287582,0.17045454545454544,0.1881720430107527,0.25
Q9GZY6,0.08496732026143791,0.07954545454545454,0.06451612903225806,0.0
Q9GZY8,0.10457516339869281,0.13068181818181818,0.13978494623655913,0.25
Q9GZZ8,0.43137254901960786,0.4318181818181818,0.3279569892473118,0.75
Q9GZZ9,0.39869281045751637,0.36363636363636365,0.3655913978494624,0.5
Q9H074,0.2549019607843137,0.2784090909090909,0.3763440860215054,0.5
Q9H098,0.47058823529411764,0.3465909090909091,0.3064516129032258,0.5
Q9H0B8,0.7843137254901961,0.7727272727272727,0.8279569892473119,1.0
Q9H0D6,0.0392156862745098,0.056818181818181816,0.08064516129032258,0.25
Q9H0E2,0.43790849673202614,0.4318181818181818,0.40860215053763443,0.5
Q9H0N5,0.1830065359477124,0.16477272727272727,0.1989247311827957,0.25
Q9H0P0,0.5882352941176471,0.4715909090909091,0.5698924731182796,1.0
Q9H0R4,0.28104575163398693,0.3125,0.26344086021505375,0.5
Q9H0U3,0.0915032679738562,0.11363636363636363,0.10215053763440861,0.25
Q9H0U4,1.0,1.0,1.0,1.0
Q9H0V9,0.35294117647058826,0.26704545454545453,0.44086021505376344,0.75
Q9H159,1.0,1.0,1.0,1.0
Q9H173,0.934640522875817,0.9204545454545454,0.946236559139785,1.0
Q9H1B5,1.0,1.0,1.0,1.0
Q9H1E3,0.43137254901960786,0.36363636363636365,0.41397849462365593,0.5
Q9H1E5,0.0915032679738562,0.10227272727272728,0.10752688172043011,0.0
Q9H1U4,0.2549019607843137,0.25,0.3172043010752688,0.0
Q9H1Z8,0.9215686274509803,0.8522727272727273,0.9086021505376344,1.0
Q9H223,0.6013071895424836,0.5511363636363636,0.5483870967741935,1.0
Q9H251,1.0,1.0,1.0,1.0
Q9H257,0.5490196078431373,0.5965909090909091,0.510752688172043,0.5
Q9H269,0.21568627450980393,0.17045454545454544,0.13978494623655913,0.0
Q9H270,0.5032679738562091,0.5056818181818182,0.5268817204301075,0.75
Q9H299,0.9803921568627451,0.9715909090909091,0.967741935483871,0.75
Q9H2A7,0.46405228758169936,0.42045454545454547,0.4838709677419355,0.75
Q9H2G2,0.41830065359477125,0.42045454545454547,0.3763440860215054,0.75
Q9H2H8,0.0392156862745098,0.0625,0.03763440860215054,0.0
Q9H2K2,0.7777777777777778,0.7897727272727273,0.7741935483870968,0.75
Q9H2K8,0.39869281045751637,0.4431818181818182,0.3387096774193548,0.25
Q9H2M9,0.16339869281045752,0.1590909090909091,0.14516129032258066,0.25
Q9H2U2,0.11764705882352941,0.14772727272727273,0.15591397849462366,0.25
Q9H2X3,0.9738562091503268,0.9659090909090909,0.9838709677419355,1.0
Q9H336,0.17647058823529413,0.13636363636363635,0.15053763440860216,0.5
Q9H3G5,1.0,0.9943181818181818,1.0,1.0
Q9H3K6,0.477124183006536,0.5284090909090909,0.5,0.25
Q9H3N1,0.32679738562091504,0.3465909090909091,0.3709677419354839,0.5
Q9H3P7,0.09803921568627451,0.13636363636363635,0.11290322580645161,0.5
Q9H3R2,0.006535947712418301,0.0,0.010752688172043012,0.0
Q9H3U1,0.3790849673202614,0.375,0.34946236559139787,1.0
Q9H3U7,0.2549019607843137,0.22727272727272727,0.27419354838709675,0.25
Q9H425,0.20915032679738563,0.21022727272727273,0.1774193548387097,1.0
Q9H444,0.7189542483660131,0.6079545454545454,0.7096774193548387,0.5
Q9H446,0.5751633986928104,0.6306818181818182,0.6290322580645161,0.75
Q9H479,0.7973856209150327,0.6875,0.7204301075268817,1.0
Q9H497,0.3333333333333333,0.38636363636363635,0.41397849462365593,0.0
Q9H4A3,0.3137254901960784,0.3693181818181818,0.3118279569892473,0.5
Q9H4A4,0.6209150326797386,0.6761363636363636,0.7526881720430108,1.0
Q9H4A9,0.7647058823529411,0.7556818181818182,0.7741935483870968,0.75
Q9H4B7,0.9934640522875817,0.9943181818181818,0.9946236559139785,1.0
Q9H4E7,0.48366013071895425,0.5,0.489247311827957,0.0
Q9H4F8,0.5032679738562091,0.44886363636363635,0.5645161290322581,1.0
Q9H4G4,1.0,0.9943181818181818,0.9946236559139785,1.0
Q9H4L5,0.6862745098039216,0.6363636363636364,0.7150537634408602,0.75
Q9H4M9,0.9934640522875817,0.9715909090909091,0.989247311827957,1.0
Q9H4X1,0.20261437908496732,0.14204545454545456,0.14516129032258066,0.5
Q9H5I5,0.9869281045751634,0.9829545454545454,0.989247311827957,1.0
Q9H5X1,0.2549019607843137,0.23295454545454544,0.1881720430107527,0.25
Q9H6K4,0.19607843137254902,0.1875,0.17204301075268819,0.75
Q9H6Q3,0.10457516339869281,0.09659090909090909,0.11290322580645161,0.25
Q9H6X2,1.0,1.0,1.0,1.0
Q9H6Z4,0.10457516339869281,0.10227272727272728,0.07526881720430108,0.0
Q9H6Z9,0.39869281045751637,0.4431818181818182,0.4731182795698925,0.5
Q9H7C9,0.3464052287581699,0.24431818181818182,0.2849462365591398,0.25
Q9H7D0,0.20261437908496732,0.24431818181818182,0.21505376344086022,0.25
Q9H7D7,0.2222222222222222,0.2159090909090909,0.23655913978494625,0.5
Q9H7J1,0.08496732026143791,0.09659090909090909,0.05913978494623656,0.25
Q9H7M9,0.19607843137254902,0.2784090909090909,0.24731182795698925,0.75
Q9H8H3,0.13725490196078433,0.11363636363636363,0.14516129032258066,0.25
Q9H8J5,1.0,1.0,1.0,1.0
Q9H8L6,1.0,1.0,1.0,1.0
Q9H8S9,0.1568627450980392,0.16477272727272727,0.13978494623655913,0.25
Q9H8W4,0.6078431372549019,0.5852272727272727,0.5913978494623656,0.75
Q9H8Y8,0.20915032679738563,0.17045454545454544,0.15053763440860216,0.25
Q9H910,0.08496732026143791,0.09090909090909091,0.06451612903225806,0.5
Q9H939,0.4117647058823529,0.4431818181818182,0.44086021505376344,0.5
Q9H9A6,0.13071895424836602,0.14772727272727273,0.15591397849462366,0.25
Q9H9B4,0.11764705882352941,0.13068181818181818,0.12365591397849462,0.25
Q9H9Q2,0.1830065359477124,0.2727272727272727,0.25806451612903225,0.25
Q9HA64,0.5163398692810458,0.5,0.5376344086021505,1.0
Q9HA90,0.23529411764705882,0.1590909090909091,0.1774193548387097,0.75
Q9HAB8,0.38562091503267976,0.3409090909090909,0.3333333333333333,0.5
Q9HAV0,0.3660130718954248,0.30113636363636365,0.3172043010752688,0.75
Q9HB07,0.0392156862745098,0.045454545454545456,0.043010752688172046,0.25
Q9HB40,0.7189542483660131,0.6420454545454546,0.6774193548387096,1.0
Q9HB71,0.41830065359477125,0.44886363636363635,0.3924731182795699,0.75
Q9HBB8,0.7581699346405228,0.8125,0.8279569892473119,1.0
Q9HBG6,0.16339869281045752,0.22727272727272727,0.13440860215053763,0.25
Q9HBH0,0.22875816993464052,0.2556818181818182,0.23655913978494625,0.5
Q9HBI1,0.9934640522875817,0.9829545454545454,0.9946236559139785,1.0
Q9HBL0,0.21568627450980393,0.20454545454545456,0.22580645161290322,0.5
Q9HBL7,0.09803921568627451,0.09090909090909091,0.0913978494623656,0.0
Q9HBR0,0.5816993464052288,0.5568181818181818,0.5591397849462365,1.0
Q9HBW9,0.9803921568627451,0.9431818181818182,0.9731182795698925,1.0
Q9HC35,0.13071895424836602,0.125,0.11290322580645161,0.5
Q9HC38,0.673202614379085,0.6704545454545454,0.6344086021505376,0.5
Q9HC52,0.0457516339869281,0.05113636363636364,0.03763440860215054,0.0
Q9HC84,0.9803921568627451,0.9715909090909091,0.9838709677419355,1.0
Q9HCB6,0.9150326797385621,0.8522727272727273,0.8655913978494624,0.75
Q9HCI5,0.40522875816993464,0.3977272727272727,0.3817204301075269,0.75
Q9HCL0,1.0,1.0,1.0,1.0
Q9HCM2,0.43137254901960786,0.42613636363636365,0.42473118279569894,0.5
Q9HCM3,1.0,1.0,1.0,1.0
Q9HCN6,1.0,0.9829545454545454,0.989247311827957,1.0
Q9HCU0,1.0,1.0,1.0,1.0
Q9HD20,0.13725490196078433,0.14204545454545456,0.1935483870967742,0.25
Q9HD42,0.1111111111111111,0.17045454545454544,0.16129032258064516,0.25
Q9HD45,0.2875816993464052,0.2784090909090909,0.3279569892473118,0.75
Q9HD67,0.7647058823529411,0.6477272727272727,0.6935483870967742,0.75
Q9HDC9,1.0,1.0,1.0,1.0
Q9N2J8,0.5686274509803921,0.5795454545454546,0.543010752688172,0.25
Q9NNX6,0.5490196078431373,0.6363636363636364,0.6935483870967742,0.75
Q9NP55,0.8627450980392157,0.7897727272727273,0.8064516129032258,1.0
Q9NP58,0.9411764705882353,0.9375,0.946236559139785,1.0
Q9NP59,0.1111111111111111,0.13636363636363635,0.15053763440860216,0.5
Q9NP60,0.16339869281045752,0.14772727272727273,0.13978494623655913,0.5
Q9NP72,0.738562091503268,0.7670454545454546,0.7096774193548387,0.75
Q9NP78,0.9150326797385621,0.9090909090909091,0.956989247311828,1.0
Q9NP79,0.6470588235294118,0.5965909090909091,0.6451612903225806,1.0
Q9NP80,0.21568627450980393,0.30113636363636365,0.25268817204301075,0.25
Q9NP97,0.1830065359477124,0.17613636363636365,0.17204301075268819,0.25
Q9NPA0,0.6209150326797386,0.4943181818181818,0.5698924731182796,0.75
Q9NPA2,0.7908496732026143,0.7556818181818182,0.8655913978494624,1.0
Q9NPC4,0.7320261437908496,0.6647727272727273,0.7634408602150538,0.5
Q9NPF2,0.49019607843137253,0.4431818181818182,0.510752688172043,0.5
Q9NPG4,1.0,1.0,1.0,1.0
Q9NPH3,0.9738562091503268,0.9715909090909091,0.9731182795698925,1.0
Q9NPP4,0.058823529411764705,0.056818181818181816,0.043010752688172046,0.25
Q9NPQ8,0.6666666666666666,0.6534090909090909,0.6720430107526881,0.75
Q9NPR2,0.5163398692810458,0.6534090909090909,0.6505376344086021,0.75
Q9NPY3,1.0,0.9943181818181818,1.0,1.0
Q9NQ30,1.0,0.9829545454545454,0.9838709677419355,1.0
Q9NQ36,0.35947712418300654,0.2840909090909091,0.3709677419354839,0.5
Q9NQ38,1.0,0.9772727272727273,1.0,1.0
Q9NQ75,0.5228758169934641,0.5170454545454546,0.5053763440860215,0.5
Q9NQ76,0.9869281045751634,0.9488636363636364,0.9838709677419355,1.0
Q9NQ79,1.0,1.0,1.0,1.0
Q9NQC3,0.6535947712418301,0.625,0.6451612903225806,1.0
Q9NQH7,0.9607843137254902,0.9602272727272727,0.9731182795698925,1.0
Q9NQR4,0.21568627450980393,0.2159090909090909,0.1989247311827957,0.5
