"Protein","UniqueSampleID","Exposure","Log2_abundance"
"P05090","20251001_XZ_YA_3","Short exposure",13.946640657216
"P05090","20251001_XZ_YA_4","Short exposure",11.8008089791597
"P05090","20251001_XZ_YA_5","Short exposure",12.9347359532039
"P05090","20251001_XZ_YA_6","Short exposure",12.3857393288232
"P05090","20251001_XZ_YA_7","Short exposure",12.986807180942
"P05090","20251001_XZ_YA_8","Short exposure",13.1508012253537
"P05090","20251001_XZ_YA_9","Short exposure",13.929572302269
"P05090","20251001_XZ_YA_10","Short exposure",13.2395900805944
"P05090","20251001_XZ_YA_11","Short exposure",12.6253661676488
"P05090","20251001_XZ_YA_12","Short exposure",13.2163799760895
"P05090","20251001_XZ_YA_13","Short exposure",13.5734581223865
"P05090","20251001_XZ_YA_14","Short exposure",12.6590684578194
"P05090","20251001_XZ_YA_15","Short exposure",13.8778334254621
"P05090","20251001_XZ_YA_16","Short exposure",12.7367446139333
"P05090","20251001_XZ_YA_17","Short exposure",13.5732460302662
"P05090","20251001_XZ_YA_18","Short exposure",13.3410656839096
"P05090","20251001_XZ_YA_19","Short exposure",14.704354864515
"P05090","20251001_XZ_YA_20","Control",12.2929121974356
"P05090","20251001_XZ_YA_21","Control",13.4446937942905
"P05090","20251001_XZ_YA_22","Long exposure",12.2470450993626
"P05090","20251001_XZ_YB_2","Control",13.2749545022898
"P05090","20251001_XZ_YB_4","Control",13.7558379600622
"P05090","20251001_XZ_YB_6","Control",12.8973585785888
"P05090","20251001_XZ_YB_9","Control",12.7058747031296
"P05090","20251001_XZ_YB_10","Control",12.6865267083822
"P05090","20251001_XZ_YB_11","Control",13.446007871877
"P05090","20251001_XZ_YB_12","Control",12.459136153459
"P05090","20251001_XZ_YB_14","Control",12.8132152771906
"P05090","20251001_XZ_YB_15","Control",12.3104300037124
"P05090","20251001_XZ_YB_19","Control",12.8010566532048
"P05090","20251001_XZ_YC_1","Control",12.6975799627862
"P05090","20251001_XZ_YC_2","Control",13.1663676870777
"P05090","20251001_XZ_YC_3","Long exposure",13.6432885628926
"P05090","20251001_XZ_YC_4","Control",13.6474476665626
"P05090","20251001_XZ_YC_5","Long exposure",12.2355371843394
"P05090","20251001_XZ_YC_6","Short exposure",12.5030020784143
"P05090","20251001_XZ_YC_7","Short exposure",13.7315418450619
"P05090","20251001_XZ_YC_8","Control",12.7197581246724
"P05090","20251001_XZ_YC_9","Short exposure",11.1714341430806
"P05090","20251001_XZ_YC_10","Long exposure",14.0012941048128
"P05090","20251001_XZ_YC_11","Long exposure",11.872010862343
"P05090","20251001_XZ_YC_12","Long exposure",14.028767060303
"P05090","20251001_XZ_YC_13","Long exposure",12.7635572503511
"P05090","20251001_XZ_YC_14","Long exposure",12.6932068129359
"P05090","20251001_XZ_YC_15","Long exposure",12.8096717799499
"P05090","20251001_XZ_YC_16","Long exposure",13.5484989251686
"P05090","20251001_XZ_YC_17","Long exposure",12.9431426561501
"P05090","20251001_XZ_YC_18","Short exposure",12.4823111689621
"P05090","20251001_XZ_YC_19","Long exposure",13.1949213848922
"P05090","20251001_XZ_YC_20","Short exposure",13.6062303344642
"P05090","20251001_XZ_YC_21","Long exposure",12.85485307338
"P05090","20251001_XZ_YC_22","Long exposure",12.3589246622308
"P05090","20251001_XZ_YC_23","Short exposure",12.0764829060287
"P05090","20251001_XZ_YC_24","Long exposure",12.5248093825425
"P05090","20251001_XZ_YC_25","Long exposure",14.0391086468784
"P05090","20251001_XZ_YC_26","Long exposure",12.81402567021
"P05090","20251001_XZ_YC_27","Long exposure",11.1356161403513
"P05090","20251001_XZ_YC_28","Long exposure",12.6331890384588
"P05090","20251001_XZ_YC_29","Long exposure",12.2936998023036
"P05090","20251001_XZ_YC_30","Short exposure",13.4002403741261
"P05090","20251001_XZ_YC_31","Control",12.627061693741
"P05090","20251001_XZ_YC_32","Long exposure",12.9566425580999
"P05090","20251001_XZ_YC_33","Long exposure",12.1446300835885
"P05090","20251001_XZ_YC_34","Control",12.8055123522452
"P05090","20251001_XZ_YD_1","Short exposure",13.6642225447425
"P05090","20251001_XZ_YD_3","Control",12.9811367840599
"P05090","20251001_XZ_YD_4","Control",12.958301360337
"P05090","20251001_XZ_YD_5","Short exposure",11.592946960269
"P05090","20251001_XZ_YD_6","Control",12.376016856765
"P05090","20251001_XZ_YD_7","Long exposure",12.495278894803
"P05090","20251001_XZ_YD_8","Long exposure",12.3520764376652
"P05090","20251001_XZ_YD_9","Long exposure",12.7243649011368
"P05090","20251001_XZ_YD_10","Long exposure",13.5643693202268
"P05090","20251001_XZ_YD_11","Long exposure",13.6389206328723
"P05090","20251001_XZ_YD_12","Control",11.5384018593122
"P05090","20251001_XZ_YD_13","Control",12.8355875579392
"P05090","20251001_XZ_YD_14","Control",11.8690850952347
"P05090","20251001_XZ_YD_15","Short exposure",12.1350995810622
"P05090","20251001_XZ_YD_16","Long exposure",13.0439561120835
"P05090","20251001_XZ_YD_17","Short exposure",12.545912216855
"P05090","20251001_XZ_YD_18","Long exposure",13.4132800564624
"P05090","20251001_XZ_YD_19","Control",11.6677812770032
"P05090","20251001_XZ_YD_20","Control",12.1129820533612
"P05090","20251001_XZ_YD_21","Control",12.1778228014353
"P05090","20251001_XZ_YD_22","Control",12.1345432000369
"P05090","20251001_XZ_YD_23","Short exposure",13.2526759701553
"P05090","20251001_XZ_YD_24","Short exposure",11.6630214219291
"P05090","20251001_XZ_YD_25","Short exposure",12.1318615124704
"P05090","20251001_XZ_YD_26","Short exposure",11.8350256038261
"P05090","20251001_XZ_YD_27","Short exposure",12.9849370476028
"P05090","20251001_XZ_YD_28","Short exposure",12.648179924673
"P05090","20251026_FJ_PT_P31","Control",13.1674423416437
"P05090","20251026_FJ_QZ_Q73","Control",11.4284868182647
"P05090","20251026_FJ_QZ_Q74","Short exposure",11.9950006694228
"P05090","20251026_FJ_QZ_Q75","Short exposure",11.4491900898925
"P05090","20251026_FJ_QZ_Q76","Long exposure",11.7372427003955
"P05090","20251026_FJ_QZ_Q77","Long exposure",11.7199439940649
"P05090","20251026_FJ_QZ_Q78","Long exposure",11.5719192559177
"P05090","20251026_FJ_QZ_Q79","Control",12.3839987461535
"P05090","20251026_FJ_QZ_Q80","Short exposure",11.9208890832019
"P05090","20251026_FJ_QZ_Q81","Short exposure",11.919908785734
"P05090","20251026_FJ_QZ_Q82","Control",12.6139950054261
"P05090","20251026_FJ_QZ_Q83","Control",12.2394857793335
"P05090","20251104_FJ_FQ_F178","Short exposure",13.7557623864778
"P05090","20251104_FJ_FQ_F179","Long exposure",13.3222398313545
"P05090","20251107_XZ_YD_2","Short exposure",13.4782483525622
"P05090","20260527_XZ_GG_1","Short exposure",13.6394623796835
"P05090","20260527_XZ_GG_2","Short exposure",12.548265019903
"P05090","20260527_XZ_GG_3","Short exposure",12.9347288455014
"P05090","20260527_XZ_GG_4","Short exposure",13.1175332462684
"P05090","20260527_XZ_GG_5","Short exposure",13.0203679150279
"P05090","20260527_XZ_GG_6","Short exposure",13.0072401580191
"P05090","20260527_XZ_GG_7","Short exposure",13.0282666063651
"P05090","20260527_XZ_GG_8","Short exposure",13.3082163866482
"P05090","20260527_XZ_GG_9","Short exposure",13.3217386263583
"P05090","20260527_XZ_GG_10","Short exposure",13.0893177659686
"P05090","20260527_XZ_GG_11","Short exposure",13.9381036712924
"P05090","20260527_XZ_GG_12","Short exposure",13.1602487544478
"P05090","20260527_XZ_GG_13","Short exposure",12.7039001948271
"P05090","20260527_XZ_GG_14","Short exposure",13.3684373212642
"P05090","20260527_XZ_GG_15","Short exposure",13.0583120227962
"P05090","20260527_XZ_GG_16","Short exposure",13.6290492838814
"P05090","20260527_XZ_GG_17","Short exposure",13.6214037759998
"P05090","20260527_XZ_GG_18","Short exposure",13.7353977742477
"P05090","20260527_XZ_GG_19","Short exposure",12.7239732433045
"P05090","20260527_XZ_GG_20","Short exposure",12.7906104009041
"P05090","20260527_XZ_GG_21","Short exposure",13.4994667380944
"P05090","20260527_XZ_GG_22","Short exposure",12.7659927949566
"P05090","20260527_XZ_GG_23","Short exposure",12.090419529686
"P05090","20260527_XZ_GG_24","Short exposure",12.7726294033202
"P05090","20260527_XZ_GG_25","Short exposure",14.0198412989054
"P05090","20260527_XZ_GG_26","Short exposure",13.1385285201118
"P05090","20260527_XZ_GG_27","Short exposure",12.8630858865622
"P05090","20260527_XZ_GG_28","Short exposure",13.5995234634767
"P05090","20260527_XZ_GG_29","Short exposure",12.5703005656349
"P05090","20260527_XZ_GG_30","Short exposure",13.146587475211
"P05090","20260527_XZ_GG_31","Long exposure",13.1748967367565
"P05090","20260527_XZ_GG_32","Long exposure",11.9461320381743
"P05090","20260527_XZ_GG_33","Long exposure",12.8555602012559
"P05090","20260527_XZ_GG_34","Long exposure",12.0491231584626
"P05090","20260527_XZ_GG_35","Long exposure",12.7056109797908
"P05090","20260527_XZ_GG_36","Long exposure",12.3074316660437
"P05090","20260527_XZ_GG_37","Long exposure",12.547995199711
"P05090","20260527_XZ_GG_38","Long exposure",12.7791801046132
"P05090","20260527_XZ_GG_39","Long exposure",13.1807039479908
"P05090","20260527_XZ_GG_40","Long exposure",12.3460778553642
"P05090","20260527_XZ_GG_41","Long exposure",12.6121323801678
"P05090","20260527_XZ_GG_42","Long exposure",12.8202847415652
"P05090","20260527_XZ_GG_43","Long exposure",13.1444562931111
"P05090","20260527_XZ_GG_44","Long exposure",12.6824609052542
"P05090","20260527_XZ_GG_46","Long exposure",12.4263961914551
"P05090","20260527_XZ_GG_47","Long exposure",11.7266986918185
"P05090","20260527_XZ_GG_50","Long exposure",13.1366707623418
"P05090","20260527_XZ_GG_51","Long exposure",12.6571298957151
"P05090","20260527_XZ_GG_52","Long exposure",13.2946831432863
"P05090","20260527_XZ_GG_53","Long exposure",12.2472763669292
"P05090","20260527_XZ_GG_55","Long exposure",12.8989976501956
"P05090","20260527_XZ_GG_56","Long exposure",12.953528907735
"P05090","20260527_XZ_GG_59","Long exposure",12.4945162608392
"P05090","20260527_XZ_GG_60","Control",12.8714512641955
"P05090","20260527_XZ_GG_62","Control",12.3378846824351
"P05090","20260527_XZ_GG_64","Control",13.7077808081172
"P05090","20260527_XZ_GG_65","Control",13.4697335953239
"P05090","20260527_XZ_GG_66","Control",12.8102609569586
"P05090","20260527_XZ_GG_68","Control",12.2609215430692
"P05090","20260527_XZ_GG_69","Control",12.8964203639479
"P05090","20260527_XZ_GG_71","Control",13.3532829409782
"P05090","20260527_XZ_GG_72","Control",13.330839896199
"P05090","20260527_XZ_GG_73","Control",12.6909426022392
"P05090","20260527_XZ_GG_74","Control",12.7164775597764
"P05090","20260527_XZ_GG_75","Control",13.8783015813426
"P05090","20260527_XZ_GG_76","Control",12.3718441627573
"P05090","20260527_XZ_GG_77","Control",11.7654332123264
"P05090","20260527_XZ_GG_78","Control",12.6456349068797
"P05090","20260527_XZ_GG_79","Control",12.8160118587203
"P05090","20260527_XZ_GG_80","Control",11.7893583200615
"P05090","20260527_XZ_GG_81","Short exposure",13.8577769736957
"P05090","20260527_XZ_GG_82","Short exposure",13.5999228277844
"P05090","20260527_XZ_GG_83","Short exposure",13.2434214174755
"P05090","20260527_XZ_GG_84","Short exposure",13.1816158938027
"P05090","20260527_XZ_GG_85","Short exposure",13.1227957733825
"P05090","20260527_XZ_GG_86","Short exposure",13.2501763790519
"P05090","20260527_XZ_GG_87","Short exposure",14.8618478612837
"P05090","20260527_XZ_GG_88","Short exposure",13.5208143186882
"P05090","20260527_XZ_GG_89","Short exposure",13.5572128950848
"P05090","20260527_XZ_GG_92","Short exposure",13.6904959405627
"P05090","20260527_XZ_GG_93","Short exposure",12.9622079879057
"P05090","20260527_XZ_GG_94","Short exposure",12.9494320558949
"P05090","20260527_XZ_GG_95","Short exposure",13.4032896891357
"P05090","20260527_XZ_GG_96","Short exposure",13.5376101511378
"P05090","20260527_XZ_GG_97","Short exposure",12.3677124148244
"P05090","20260527_XZ_GG_98","Short exposure",13.2157981034944
"P05090","20260527_XZ_GG_99","Short exposure",13.1825984874007
"P05090","20260527_XZ_GG_100","Short exposure",13.0002008617529
"P05090","20260527_XZ_GG_101","Short exposure",12.8947031576108
"P05090","20260527_XZ_GG_102","Short exposure",13.2208259886128
"P05090","20260527_XZ_GG_103","Short exposure",13.6937747031344
"P05090","20260527_XZ_GG_104","Short exposure",12.8595066350102
"P05090","20260527_XZ_GG_105","Short exposure",13.2804571635645
"P05090","20260527_XZ_GG_106","Short exposure",12.9125540666949
"P05090","20260527_XZ_GG_121","Control",11.8804569927742
"P05090","20260527_XZ_GG_122","Control",12.2883034252977
"P05090","20260527_XZ_GG_123","Long exposure",11.5010702335545
"P05090","20260527_XZ_GG_124","Long exposure",12.3520729344006
"P05090","20260527_XZ_GG_125","Control",11.7959840409196
"P05090","20260527_XZ_GG_126","Control",11.9937571286992
"P05090","20260527_XZ_GG_128","Control",12.4445628767228
"P05090","20260527_XZ_GG_129","Control",12.9162696490379
"P05090","20260527_XZ_GG_130","Control",12.166742336827
"P05090","20260527_XZ_GG_131","Control",13.3061388920863
"P05090","20260527_XZ_GG_132","Control",12.8194398504206
"P05090","20260527_XZ_GG_135","Control",12.3079945462852
"P05090","20260527_XZ_GG_136","Control",11.9054590817026
"P05090","20260527_XZ_GG_137","Control",12.8783945768364
"P05090","20260527_XZ_GG_138","Short exposure",11.8501033593611
"P05090","20260527_XZ_GG_139","Short exposure",12.4867163417014
"P05090","20260527_XZ_GG_140","Long exposure",12.7907486917738
"P05090","20260527_XZ_GG_141","Long exposure",12.6606750304375
"P05090","20260527_XZ_GG_142","Long exposure",13.140909010403
"P05090","20260527_XZ_GG_143","Short exposure",12.1086000673431
"P05090","20260527_XZ_GG_144","Long exposure",13.2216975915458
"P05090","20260527_XZ_GG_145","Long exposure",12.7907782172948
"P05090","20260527_XZ_GG_146","Short exposure",12.2074642101826
"P05090","20260527_XZ_GG_147","Long exposure",12.7977998350147
"P05090","20260527_XZ_GG_148","Long exposure",12.426760491503
"P05090","20260527_XZ_GG_149","Long exposure",12.3601924484423
"P05090","20260527_XZ_GG_150","Long exposure",12.2471601581619
"P05090","20260527_XZ_GG_151","Short exposure",13.2331421693353
"P05090","20260527_XZ_GG_152","Control",12.3238741756952
"P05090","20260527_XZ_GG_153","Long exposure",12.9743145396177
"P05090","20260527_XZ_GG_154","Short exposure",11.9209159711131
"P05090","20260527_XZ_GG_155","Long exposure",13.2081192791844
"P05090","20260527_XZ_GG_156","Long exposure",11.4157544027904
"P05090","20260527_XZ_GG_157","Long exposure",12.1785764133033
"P05090","20260527_XZ_GG_158","Short exposure",12.3305254993404
"P05090","20260527_XZ_GG_159","Long exposure",12.1484871332374
"P05090","20260527_XZ_GG_160","Long exposure",12.7335157314852
"P05090","20260527_XZ_GG_161","Short exposure",11.8150628998903
"P05090","20260527_XZ_GG_162","Long exposure",12.5182461359631
"P05090","20260527_XZ_GG_163","Short exposure",12.7134646558373
"P05090","20260527_XZ_GG_164","Short exposure",14.479805545739
"P05090","20260527_XZ_GG_165","Long exposure",12.6252300335822
"P05090","20260527_XZ_GG_166","Short exposure",12.0707503807582
"P05090","20260527_XZ_GG_167","Long exposure",12.2831119566906
"P05090","20260527_XZ_GG_168","Long exposure",11.4057396723193
"P05090","20260527_XZ_GG_169","Long exposure",11.7165590918688
"P05090","20260527_XZ_GG_170","Short exposure",11.2274869761939
"P05090","20260527_XZ_GG_171","Long exposure",12.0262461646726
"P05090","20260717_GZ_TH_1","Control",10.022786691367
"P05090","20260717_GZ_TH_2","Control",11.2699437761712
"P05090","20260717_GZ_TH_3","Control",11.5119215167121
"P05090","20260717_GZ_TH_4","Control",10.855041725415
"P05090","20260717_GZ_TH_6","Long exposure",11.1559423047112
"P05090","20260717_GZ_TH_7","Long exposure",11.6383303986678
"P05090","20260717_GZ_TH_8","Long exposure",11.0515501660081
"P05090","20260717_GZ_TH_9","Long exposure",10.9443574738844
"P05090","20260717_GZ_TH_10","Long exposure",10.9490835264965
"P05090","20260717_GZ_TH_11","Long exposure",11.2487847822934
"P05090","20260717_GZ_TH_12","Short exposure",11.2524864240576
"P05090","20260717_GZ_TH_13","Short exposure",11.6067529856667
"P05090","20260717_GZ_TH_14","Long exposure",12.4299423798722
"P05090","20260717_GZ_TH_15","Short exposure",11.6286478914015
"P05090","20260717_GZ_TH_16","Short exposure",10.7893547377187
"P05090","20260717_GZ_TH_17","Short exposure",11.8977510290318
"P05090","20260717_GZ_TH_18","Short exposure",11.6843066722574
"P05090","20260717_GZ_TH_19","Short exposure",11.120061281609
"P05090","20260717_GZ_TH_20","Short exposure",12.3704274744814
"P05090","20260717_GZ_TH_21","Long exposure",11.9217684940355
"P05090","20260717_GZ_TH_22","Short exposure",12.0945313439078
"P05090","20260717_GZ_TH_23","Control",11.4808176833969
"P05090","20260717_GZ_TH_24","Control",11.7977742122152
"P05090","20260717_GZ_TH_25","Long exposure",11.2637048963519
"P05090","20260717_GZ_TH_26","Long exposure",11.7416574855958
"P05090","20260717_GZ_TH_27","Long exposure",11.7892186020988
"P05090","20260717_GZ_TH_28","Long exposure",10.6868327260206
"P05090","20260717_GZ_TH_29","Long exposure",11.4348657787487
"P05090","20260717_GZ_TH_30","Long exposure",11.9259481668159
"P05090","20260717_GZ_TH_31","Long exposure",13.5731206096285
"P05090","20260717_GZ_TH_32","Long exposure",11.5514925955277
"P05090","20260717_GZ_TH_33","Long exposure",11.4742844937431
"P05090","20260717_GZ_TH_35","Long exposure",10.8552872974308
"P05090","20260717_GZ_TH_36","Control",10.9646586773823
"P05090","20260717_GZ_TH_37","Control",11.64926692393
"P05090","20260717_GZ_TH_38","Long exposure",11.2847769484975
"P05090","20260717_GZ_TH_39","Long exposure",11.4760725022577
"P05090","20260717_GZ_TH_40","Long exposure",11.7201223226345
"P05090","20260717_GZ_TH_41","Long exposure",11.9515155076463
"P05090","20260717_GZ_TH_42","Control",11.152137818363
"P05090","20260717_GZ_TH_43","Control",11.0391699078144
"P05090","20260717_GZ_TH_44","Control",10.750515736028
"P05090","20260717_GZ_TH_45","Control",10.7266628367112
"P05090","20260717_GZ_TH_46","Short exposure",11.4897093190175
"P05090","20260717_GZ_TH_47","Short exposure",12.4510367521643
"P05090","20260717_GZ_TH_48","Long exposure",10.745586830359
"P05090","20260717_GZ_TH_49","Control",11.8324558525637
"P05090","20260717_GZ_TH_50","Control",10.9599047675775
"P05090","20260717_GZ_TH_51","Control",10.9759445018669
"P05090","20260717_GZ_TH_53","Control",11.4461252773028
"P05090","20260717_GZ_TH_54","Control",11.3109890815377
"P05090","20260717_GZ_TH_55","Control",10.9907408158963
"P05090","20260717_GZ_TH_57","Control",11.8086761264173
"P05090","20260717_GZ_TH_58","Control",12.3461994869048
"P05090","20260717_GZ_TH_59","Control",11.6072104183389
"P05090","20260717_GZ_TH_61","Control",11.9014504695379
"P05090","20260717_GZ_TH_62","Short exposure",11.9896893439089
"P05090","20260717_GZ_TH_63","Control",11.7201795334537
"P05090","20260717_GZ_TH_64","Control",11.7221093821836
"P05090","20260717_GZ_TH_65","Control",11.2986457537851
"P05090","20260717_GZ_TH_66","Control",12.1264393379946
"P05090","20260717_GZ_TH_67","Control",12.3012226539492
"P05090","20260717_GZ_TH_68","Control",12.160638690037
"P05090","20260717_GZ_TH_69","Control",11.7018078394647
"P05090","20260717_GZ_TH_70","Control",12.1360561424314
"P05090","20260717_GZ_TH_71","Control",11.437409461052
"P05090","20260717_GZ_TH_72","Control",11.729799539331
"P05090","20260717_GZ_TH_73","Control",11.7608361653888
"P05090","20260717_GZ_TH_74","Control",11.5778685755739
"P05090","20260717_GZ_TH_75","Control",11.7784001292892
"P05090","20260717_GZ_TH_76","Control",12.3640523431725
"P05090","20260717_GZ_TH_77","Control",11.9470224275947
"P05090","20260717_GZ_TH_78","Control",11.5549640909737
"P05090","20260717_GZ_TH_79","Control",11.5499261131301
"P05090","20260717_GZ_TH_80","Control",12.0300718416694
"P05090","20260717_GZ_TH_87","Short exposure",11.4947743005547
"P05090","20260717_GZ_TH_88","Control",12.2581476215625
"P05090","20260717_GZ_TH_89","Short exposure",12.3175706350621
"P05090","20260717_GZ_TH_90","Long exposure",11.489238181558
"P05090","20260717_GZ_TH_93","Short exposure",12.3384790618947
"P05090","20260717_GZ_TH_94","Short exposure",12.7175941174203
"P05090","20260717_GZ_TH_95","Short exposure",11.9552165722613
"P05090","20260717_GZ_TH_96","Short exposure",12.5085355401724
"P05090","20260717_GZ_TH_98","Short exposure",12.5693405098129
"P05090","20260717_GZ_TH_99","Short exposure",12.7520672894463
"P05090","20260717_GZ_TH_100","Short exposure",12.2871525221641
"P05090","20260717_GZ_TH_101","Short exposure",12.7791734904793
