"PG.ProteinGroups","Contrast","logFC","AveExpr","t","P.Value","adj.P.Val","B","Significant_FDR_0.05","minus_log10_fdr","Status"
"Q96J42","High_vs_Control",-0.0299056487462082,9.97326320443207,-0.405453619959764,0.685311321499104,0.911340546177967,-5.52382965536831,FALSE,0.0403193072315747,"Not significant"
"P22061","High_vs_Control",-0.0373586966883011,8.69819217236332,-0.40517699072644,0.685514506938998,0.911340546177967,-5.52392675246782,FALSE,0.0403193072315747,"Not significant"
"Q14213","High_vs_Control",0.0435553136346005,7.51480855932511,0.405007535739403,0.685679861944095,0.911340546177967,-5.42952291302866,FALSE,0.0403193072315747,"Not significant"
"Q9BY67","High_vs_Control",-0.0328810472795542,10.5867555749713,-0.404883990927895,0.685729741510478,0.911340546177967,-5.52402952343409,FALSE,0.0403193072315747,"Not significant"
"Q53H76","High_vs_Control",0.0390155048038796,8.04355834207889,0.402298253703505,0.687646819583754,0.912539216764411,-5.47945237155752,FALSE,0.0397484624787141,"Not significant"
"P27169","High_vs_Control",-0.0312734069501914,16.6344859599093,-0.401925580879689,0.687904388648764,0.912539216764411,-5.52506303671557,FALSE,0.0397484624787141,"Not significant"
"Q6IBS0","High_vs_Control",0.0773847582924185,7.38936833867464,0.40058437186024,0.688932998886524,0.913059076158296,-5.42807675497571,FALSE,0.0395011221157136,"Not significant"
"Q9UBW5","High_vs_Control",0.0730757369383852,7.51938385184701,0.399044232802191,0.690050930235649,0.913546051180375,-5.45945244035196,FALSE,0.039269555296198,"Not significant"
"P25774","High_vs_Control",-0.0459866099233297,7.74668522773546,-0.398334316953137,0.690574560306504,0.913546051180375,-5.44797690107832,FALSE,0.039269555296198,"Not significant"
"Q9UIQ6","High_vs_Control",-0.0493771550848159,6.95431634648819,-0.393751937818467,0.693960466615931,0.917179086753222,-5.44589625007147,FALSE,0.0375458564837711,"Not significant"
"Q92820","High_vs_Control",0.0433987061712333,8.06584771571878,0.390672102703296,0.696204834228342,0.91834949937028,-5.50300809574015,FALSE,0.0369920064224087,"Not significant"
"Q16851","High_vs_Control",0.057590442018375,7.15142336863919,0.390084408238545,0.696653681669306,0.91834949937028,-5.49121946742272,FALSE,0.0369920064224087,"Not significant"
"P55103","High_vs_Control",0.034574468234668,10.8149609178478,0.389904482811261,0.696767263120547,0.91834949937028,-5.52918466134514,FALSE,0.0369920064224087,"Not significant"
"Q9UBS3","High_vs_Control",-0.0448625991054818,7.57599683474601,-0.387783330685013,0.698356310746933,0.919598668146099,-5.47305203416367,FALSE,0.0364016663905998,"Not significant"
"O43866","High_vs_Control",0.0375322922543049,15.9080881659121,0.385308994996253,0.700166792673682,0.920727792532042,-5.53051043126505,FALSE,0.0358687473002027,"Not significant"
"Q5JWF2","High_vs_Control",0.0502107374472063,6.94996853826182,0.384901952394017,0.700497923049133,0.920727792532042,-5.47748543442481,FALSE,0.0358687473002027,"Not significant"
"P04839","High_vs_Control",-0.0589033603064708,7.02369859089844,-0.383034053948567,0.701896678048197,0.921618325610637,-5.43022705329274,FALSE,0.0354488982519716,"Not significant"
"O15511","High_vs_Control",-0.0535238133239773,8.30628126223007,-0.381387270823916,0.703079689615613,0.921618325610637,-5.51211975626965,FALSE,0.0354488982519716,"Not significant"
"Q53RD9","High_vs_Control",0.0400411615465028,8.59774592693435,0.381348210365324,0.7031035203752,0.921618325610637,-5.52858636746777,FALSE,0.0354488982519716,"Not significant"
"P08727","High_vs_Control",0.0588309059287564,8.59562852535552,0.379978515410558,0.704133893678069,0.922043599037139,-5.47400177861816,FALSE,0.03524854274944,"Not significant"
"P07737","High_vs_Control",-0.0492000251933167,11.2049345835876,-0.379158527781167,0.704725342025393,0.922043599037139,-5.53276321640873,FALSE,0.03524854274944,"Not significant"
"Q04721","High_vs_Control",-0.0485763908730075,8.13249704558037,-0.377185438546305,0.706223369248726,0.922043599037139,-5.46058357385819,FALSE,0.03524854274944,"Not significant"
"Q13228","High_vs_Control",-0.0610892076594105,7.9599001279453,-0.376713175048526,0.706545762801261,0.922043599037139,-5.51329567655942,FALSE,0.03524854274944,"Not significant"
"P31939","High_vs_Control",-0.0538909326530694,6.79865240397173,-0.376606561486168,0.706642897727905,0.922043599037139,-5.48031856952625,FALSE,0.03524854274944,"Not significant"
"O95810","High_vs_Control",-0.0729755335835396,8.6981532830752,-0.37535460771773,0.707552941988428,0.922220337064218,-5.52550671285396,FALSE,0.035165304826022,"Not significant"
"Q6X4W1","High_vs_Control",-0.0752540555676724,10.9331176444031,-0.37470242026765,0.708064568415414,0.922220337064218,-5.47430679132205,FALSE,0.035165304826022,"Not significant"
"P31146","High_vs_Control",0.0498332708971798,9.3771647002772,0.371347352274278,0.710531083782155,0.924593079985128,-5.53453921183064,FALSE,0.0340493613148958,"Not significant"
"Q9NPY3","High_vs_Control",0.0435827030009808,9.7097494404495,0.370028663321693,0.711512494332471,0.92503074965799,-5.53529632711968,FALSE,0.0338438303044042,"Not significant"
"P18085","High_vs_Control",0.0458348467834497,7.63248820760927,0.367918841575472,0.71311709349711,0.926038867160294,-5.46132733453125,FALSE,0.0333707849822086,"Not significant"
"P48507","High_vs_Control",0.050943334945611,7.71264370863107,0.366983710710291,0.713813997606826,0.926038867160294,-5.46451451346898,FALSE,0.0333707849822086,"Not significant"
"P07947","High_vs_Control",-0.0419615272087661,8.41154250434541,-0.366392030571097,0.714225235062263,0.926038867160294,-5.52492138303619,FALSE,0.0333707849822086,"Not significant"
"O75368","High_vs_Control",-0.0530622336625903,7.35854027388178,-0.362441054523701,0.717189800706801,0.928015264635854,-5.48247571842092,FALSE,0.0324448801468736,"Not significant"
"Q01518","High_vs_Control",0.0603676025687268,10.0188308191564,0.362088118222301,0.717433681954452,0.928015264635854,-5.53824241934434,FALSE,0.0324448801468736,"Not significant"
"Q9H0U4","High_vs_Control",-0.0411678561817936,9.08255893679801,-0.361166110574336,0.718122360866946,0.928015264635854,-5.53853118300574,FALSE,0.0324448801468736,"Not significant"
"P12830","High_vs_Control",-0.0366049640003077,10.6249873131711,-0.360328135895098,0.718748472002539,0.928015264635854,-5.53879299009782,FALSE,0.0324448801468736,"Not significant"
"P06703","High_vs_Control",-0.0424467918196605,9.97961459786878,-0.360012340691292,0.718985327064459,0.928015264635854,-5.53769387575751,FALSE,0.0324448801468736,"Not significant"
"P48426","High_vs_Control",-0.0515065885711472,7.41857740103592,-0.358964203725493,0.719781174389906,0.92820701805317,-5.50977277525026,FALSE,0.0323551522601875,"Not significant"
"A6NL88","High_vs_Control",0.0536638623481576,9.38920501769363,0.356828082369549,0.721372085373294,0.929040885262036,-5.52107827658243,FALSE,0.0319651731398577,"Not significant"
"Q15404","High_vs_Control",-0.0541483466240802,9.75636250570372,-0.356350197325535,0.721723532902307,0.929040885262036,-5.53959820879219,FALSE,0.0319651731398577,"Not significant"
"P48061","High_vs_Control",-0.051971912237244,10.1683261660363,-0.352348083937214,0.724731053177516,0.930321456615014,-5.50468746882849,FALSE,0.031366962508516,"Not significant"
"P0DOX2","High_vs_Control",0.0512566074440155,15.3709035027304,0.352103422204534,0.724903739289406,0.930321456615014,-5.54133036505377,FALSE,0.031366962508516,"Not significant"
"Q9H2X3","High_vs_Control",-0.0329254061994977,8.3005088189529,-0.351821628123412,0.725118622809414,0.930321456615014,-5.52677636716288,FALSE,0.031366962508516,"Not significant"
"Q4LDE5","High_vs_Control",0.0407436569979485,10.6076096730931,0.351556907745136,0.725313381098735,0.930321456615014,-5.54149689348991,FALSE,0.031366962508516,"Not significant"
"P80511","High_vs_Control",0.0580083196336538,7.94284215439257,0.350686054803383,0.725983874871709,0.930349308816828,-5.48852181343573,FALSE,0.0313539606838168,"Not significant"
"Q14344","High_vs_Control",-0.0475890889206081,6.67340750972121,-0.349057018824993,0.727219541993465,0.930606458200348,-5.47389029430898,FALSE,0.0312339378858785,"Not significant"
"P35555","High_vs_Control",-0.0595459954152107,8.03190824669307,-0.348334905741767,0.727736303844993,0.930606458200348,-5.51822257901277,FALSE,0.0312339378858785,"Not significant"
"P26583","High_vs_Control",0.0593093527034192,7.82840264011142,0.347281939477499,0.728544970481606,0.930606458200348,-5.47044630080324,FALSE,0.0312339378858785,"Not significant"
"Q01082","High_vs_Control",0.0778928771542056,8.15928146362381,0.344548993137078,0.730580807607982,0.930606458200348,-5.52501151301927,FALSE,0.0312339378858785,"Not significant"
"P11215","High_vs_Control",0.0282792236013183,8.18119304638152,0.34430070087784,0.730759727480236,0.930606458200348,-5.54368342780679,FALSE,0.0312339378858785,"Not significant"
"O14950;P19105","High_vs_Control",0.0610607796096971,9.65278965517322,0.343603254254003,0.73128502042444,0.930606458200348,-5.54022651470944,FALSE,0.0312339378858785,"Not significant"
"P62820","High_vs_Control",-0.0557414954477169,7.68384207839924,-0.343620296430649,0.731305215806793,0.930606458200348,-5.45797976710619,FALSE,0.0312339378858785,"Not significant"
"O00487","High_vs_Control",-0.0573148954554279,8.01039292476217,-0.343508927424698,0.731376205294137,0.930606458200348,-5.48166990120309,FALSE,0.0312339378858785,"Not significant"
"P49257","High_vs_Control",-0.0387634203076512,7.8521838951863,-0.34136952424084,0.732972777895787,0.931811137856878,-5.5179976965709,FALSE,0.0306721027728875,"Not significant"
"P21980","High_vs_Control",-0.0579444631101396,8.04439592981182,-0.340472545391603,0.733654260756954,0.931851381687752,-5.51192245734873,FALSE,0.0306533465082756,"Not significant"
"P0C0L4","High_vs_Control",0.0448952850893658,13.6922299484283,0.338930226964739,0.734799486971689,0.932480056918055,-5.54527237891699,FALSE,0.0303604477370324,"Not significant"
"P02652","High_vs_Control",0.0276223076196267,17.9693766328163,0.337229584539518,0.736080280249818,0.933279506523642,-5.54577033960695,FALSE,0.0299882705494488,"Not significant"
"P60660","High_vs_Control",0.0578809689620741,9.9315981397049,0.333475901129239,0.738910127115185,0.934769085628119,-5.54643036012877,FALSE,0.0292956588847809,"Not significant"
"O75531","High_vs_Control",0.0461903589736865,7.23702989142694,0.333042177380105,0.739258737820978,0.934769085628119,-5.48351049122416,FALSE,0.0292956588847809,"Not significant"
"P06310","High_vs_Control",0.0459548803793908,11.3699859535672,0.331905208666396,0.740096240634774,0.934769085628119,-5.54490575962983,FALSE,0.0292956588847809,"Not significant"
"Q8NI51","High_vs_Control",0.0696408036709144,12.5696084430357,0.331098964008399,0.740710535419067,0.934769085628119,-5.52754665138038,FALSE,0.0292956588847809,"Not significant"
"Q96QA5","High_vs_Control",-0.0463152758200165,7.1422924544885,-0.329867697777113,0.741678601121944,0.934769085628119,-5.37724240308114,FALSE,0.0292956588847809,"Not significant"
"P04908;P0C0S8;P20671;Q16777;Q6FI13;Q7L7L0;Q93077;Q96KK5;Q99878;Q9BTM1","High_vs_Control",-0.0442167432337186,12.3520710485,-0.329262613221677,0.742090137685689,0.934769085628119,-5.5480697902422,FALSE,0.0292956588847809,"Not significant"
"Q92614","High_vs_Control",-0.051748014886801,7.57484025169666,-0.328785568456203,0.742477246998997,0.934769085628119,-5.45774335625889,FALSE,0.0292956588847809,"Not significant"
"Q9NZN3","High_vs_Control",-0.0391614376400167,8.93137232727097,-0.328330876233073,0.742794800568914,0.934769085628119,-5.54577127281649,FALSE,0.0292956588847809,"Not significant"
"P12111","High_vs_Control",-0.0238183736592923,9.63917569220986,-0.327897017331001,0.743121867235744,0.934769085628119,-5.54845841619131,FALSE,0.0292956588847809,"Not significant"
"P61586","High_vs_Control",0.0398414032787606,8.596973745022,0.324834148336928,0.745440432626845,0.935998088341441,-5.5408181456526,FALSE,0.0287250382529324,"Not significant"
"Q9UKZ9","High_vs_Control",-0.032442026878309,8.67758135914371,-0.32422657887842,0.745898761310199,0.935998088341441,-5.54321455427685,FALSE,0.0287250382529324,"Not significant"
"P56199","High_vs_Control",-0.0489890371588757,7.7734164138293,-0.324022993682954,0.746057053678011,0.935998088341441,-5.52744751447171,FALSE,0.0287250382529324,"Not significant"
"Q9H2K2","High_vs_Control",0.0407955368539366,8.87031005019553,0.319806948243322,0.749279352338553,0.939219048298501,-5.44680973144841,FALSE,0.0272331080821506,"Not significant"
"Q9UL25","High_vs_Control",0.0377788390688156,6.81827425329881,0.316774580059116,0.751585202772518,0.9405033006056,-5.45199396646851,FALSE,0.0266396759963416,"Not significant"
"Q8WWZ8","High_vs_Control",-0.0677115469905978,10.3959110692191,-0.316677698298515,0.751615608433764,0.9405033006056,-5.55159013200313,FALSE,0.0266396759963416,"Not significant"
"P31946","High_vs_Control",-0.038539866886099,10.2183421075278,-0.314023732045372,0.753629295456592,0.941132329147381,-5.55231501185182,FALSE,0.026349307733207,"Not significant"
"P49913","High_vs_Control",0.0259053733681185,10.6461035985805,0.312362454686643,0.754890640163531,0.941132329147381,-5.5527656546376,FALSE,0.026349307733207,"Not significant"
"Q15907","High_vs_Control",0.0410432114722479,8.95502711134975,0.312215917696737,0.755002661668983,0.941132329147381,-5.55155404690693,FALSE,0.026349307733207,"Not significant"
"Q96H15","High_vs_Control",0.030117147026461,9.5957987701903,0.309371528683857,0.757168691309634,0.941132329147381,-5.53344991859728,FALSE,0.026349307733207,"Not significant"
"P08319","High_vs_Control",0.045209163456418,10.3536398454033,0.30921562080089,0.757281706641473,0.941132329147381,-5.55361272411845,FALSE,0.026349307733207,"Not significant"
"P14735","High_vs_Control",-0.0398874319370455,6.57186604549176,-0.309056075680144,0.757422359880326,0.941132329147381,-5.48783001282281,FALSE,0.026349307733207,"Not significant"
"Q9Y4L1","High_vs_Control",-0.026665040089572,8.97105158380125,-0.308874400433141,0.757541117461437,0.941132329147381,-5.55370405911954,FALSE,0.026349307733207,"Not significant"
"P08263;P09210","High_vs_Control",-0.0436820877149415,7.44960818469554,-0.306095901839186,0.759692249176674,0.941132329147381,-5.44245696813511,FALSE,0.026349307733207,"Not significant"
"P14209","High_vs_Control",-0.0348500690122044,8.64415663734407,-0.305395061925688,0.760187823275349,0.941132329147381,-5.55462962488872,FALSE,0.026349307733207,"Not significant"
"Q13740","High_vs_Control",-0.0285302921621948,10.0373851217156,-0.305273553793153,0.760280304676239,0.941132329147381,-5.55466175880616,FALSE,0.026349307733207,"Not significant"
"Q15438","High_vs_Control",-0.0399550015098757,9.7178601519215,-0.304702191491664,0.760731512897884,0.941132329147381,-5.49327003334849,FALSE,0.026349307733207,"Not significant"
"P55287","High_vs_Control",-0.0327406273311581,8.20605459663454,-0.304424562243485,0.760927527904487,0.941132329147381,-5.55280546793757,FALSE,0.026349307733207,"Not significant"
"Q13642","High_vs_Control",-0.0475631024260661,9.01164399220687,-0.304370126775124,0.760979058589587,0.941132329147381,-5.52444726512612,FALSE,0.026349307733207,"Not significant"
"O14656","High_vs_Control",-0.0315702672798706,6.44523363381121,-0.303812113610109,0.761421636953021,0.941132329147381,-5.46799187701008,FALSE,0.026349307733207,"Not significant"
"Q8WUA8","High_vs_Control",-0.0310565806925744,9.59878099396833,-0.303064404040217,0.761962785313884,0.941132329147381,-5.55301207953605,FALSE,0.026349307733207,"Not significant"
"P00491","High_vs_Control",-0.0440874357353795,8.51993224103917,-0.3002962349942,0.76407177772378,0.942925068206455,-5.55574857935495,FALSE,0.0255228181401412,"Not significant"
"Q9H173","High_vs_Control",0.0306441636886063,7.05163453997535,0.297316987344288,0.766351922772886,0.943292483195312,-5.52627479261595,FALSE,0.0253536263052665,"Not significant"
