"PG.ProteinGroups","Contrast","logFC","AveExpr","t","P.Value","adj.P.Val","B","Significant_FDR_0.05"
"P41091","High_vs_Low",-0.0307631115142053,7.31056997367373,-0.212596010348995,0.831754150388494,0.947021896744245,-5.91105396659888,FALSE
"P01714","High_vs_Low",-0.035465545982051,9.76009229430238,-0.212235008472607,0.832008901532412,0.947021896744245,-6.01505366486245,FALSE
"P14649","High_vs_Low",0.0384337391057432,10.3756028741508,0.210878943254018,0.833067216327614,0.947669055610777,-6.00749797795564,FALSE
"O95376","High_vs_Low",0.0410055615543508,6.99677720097945,0.208986981099496,0.834600449958996,0.948855388173124,-5.73156429068433,FALSE
"P00751","High_vs_Low",-0.0258841943386905,14.527263135654,-0.206594199213802,0.836407885070739,0.949797445850896,-6.02481895834953,FALSE
"Q68DL7","High_vs_Low",0.0350919307478907,10.9679462209372,0.206601827401904,0.836410774020634,0.949797445850896,-5.96605512477957,FALSE
"Q7LBR1","High_vs_Low",-0.0338257314865178,7.08712625157392,-0.204483864876478,0.838096842445111,0.950704805640886,-5.8032783879647,FALSE
"P07108","High_vs_Low",0.035289321354151,7.22660275228001,0.204397112813545,0.838192453965556,0.950704805640886,-5.7354908940583,FALSE
"Q5QJ74","High_vs_Low",-0.0363100495021609,8.63125110941578,-0.203435779188458,0.838894259275537,0.950746657314789,-5.87484165477647,FALSE
"P48059","High_vs_Low",0.0269047697868903,8.77399241964634,0.202817277831508,0.839361606310165,0.950746657314789,-6.00394938294393,FALSE
"P30086","High_vs_Low",-0.026195517276598,7.91745905845327,-0.202380683778115,0.839703378475955,0.950746657314789,-5.99105616239339,FALSE
"Q5T749","High_vs_Low",0.0402078321601227,8.63840376096636,0.200043338648005,0.841574334344274,0.952307799389573,-5.75713192470889,FALSE
"P00387","High_vs_Low",0.0279297451454283,8.66386491759499,0.199159873170443,0.842217133243249,0.952478172311916,-6.02222444668877,FALSE
"P12814","High_vs_Low",0.031478483222088,9.12387050747892,0.197846472134368,0.843242719271728,0.952719684629759,-6.02649365776825,FALSE
"Q08209","High_vs_Low",-0.0415563025559953,7.26078444387695,-0.19768149749024,0.843415410734252,0.952719684629759,-5.80582445022622,FALSE
"P43121","High_vs_Low",-0.0216003694432594,8.31401020765541,-0.19689164341033,0.843995233619862,0.952818423018922,-5.96669290531213,FALSE
"O75636","High_vs_Low",0.0297386793252041,11.3094926594842,0.194214180179363,0.846084240503122,0.954619828206147,-6.02716775574093,FALSE
