"PG.ProteinGroups","Run","Contrast","logFC","SE_moderated","CI_low","CI_high","AveExpr","t","P.Value","adj.P.Val","B","N_observed_control","N_observed_low","N_observed_high"
"Q15848","20260527","High_vs_Control",-0.303142743591512,0.223921520005491,-0.747133408528005,0.140847921344981,7.18327154106356,-1.35379012961362,0.178707762805467,0.516303266941287,-5.15556828573062,19,52,33
"Q6UWP8","20260527","High_vs_Control",-0.271281968888266,0.200884486170261,-0.66836717560827,0.125803237831738,8.53664466767899,-1.35043762741509,0.179007958437088,0.516303266941287,-5.33758618910722,30,66,46
"P22694","20260527","High_vs_Control",0.480578750353308,0.355297769383488,-0.223918897119515,1.18507639782613,7.14243297525718,1.35260840839842,0.179089192451433,0.516303266941287,-5.18638575896692,24,52,28
"P17987","20260527","High_vs_Control",0.42505857767461,0.314876557754463,-0.197674520541131,1.04779167589035,7.77840400754236,1.34992131743915,0.179301971364548,0.516303266941287,-5.31185314534004,28,62,44
"O75356","20260527","High_vs_Control",0.189708893985411,0.141046910218433,-0.0895286126609444,0.468946400631766,6.84919343823214,1.34500567003997,0.181137110851,0.519954269212118,-5.24725401076594,24,59,37
"Q96PL5","20260527","High_vs_Control",0.397400970743274,0.295510832000349,-0.187847245754097,0.982649187240644,7.39283823092224,1.34479324515186,0.181295072947043,0.519954269212118,-5.25333698792183,25,55,36
"P16109","20260527","High_vs_Control",-0.536305379154024,0.399267957162448,-1.32711304596913,0.25450228766108,8.48073595913373,-1.34322168742387,0.181824494424936,0.520431786437841,-5.22171054484098,21,55,39
"O00533","20260527","High_vs_Control",-0.193516754606295,0.144482012388289,-0.479111718451076,0.0920782092384873,8.48712721296643,-1.33938302358516,0.18256959513072,0.521245833710215,-5.35178329589921,30,66,46
"Q9Y490","20260527","High_vs_Control",0.525609302602822,0.392800959082756,-0.250841910735208,1.30206051594085,10.6979564973298,1.33810595531689,0.182987268854296,0.521245833710215,-5.35341549713061,30,66,46
"Q99497","20260527","High_vs_Control",-0.40131754744011,0.299967843495331,-0.994904260959713,0.192269166079493,9.42641319042702,-1.33786856205591,0.183331875059672,0.521245833710215,-5.31912371014388,28,56,42
"P00387","20260527","High_vs_Control",0.414783304593835,0.31038806684767,-0.198762017882694,1.02832862707036,9.20529435795791,1.3363377941891,0.183562863335885,0.521245833710215,-5.35567362285276,30,66,46
"Q96PC5","20260527","High_vs_Control",-0.26662092309984,0.199424603507225,-0.662128565659696,0.128886719460016,7.92829616473629,-1.33695100008149,0.184181491603867,0.521968891225187,-5.17396374491363,23,54,25
"Q86VP6","20260527","High_vs_Control",-0.380437647606056,0.285771555151244,-0.945323413803821,0.184448118591708,8.18840632124772,-1.33126492384699,0.18522177033886,0.523505022626411,-5.36213605834515,30,66,46
"P41091","20260527","High_vs_Control",0.383091324420135,0.287358716304491,-0.186883474045529,0.953066122885798,7.28931337057505,1.33314670021773,0.185453662129858,0.523505022626411,-5.14590854793089,16,49,36
"P35527","20260527","High_vs_Control",-0.437603447347287,0.329673163191323,-1.08926969623483,0.214062801540257,14.0387293180668,-1.32738571472173,0.18649787394314,0.524510467559837,-5.36706170195366,30,66,46
"Q6ZMY3","20260527","High_vs_Control",-0.231038241684404,0.173967198504076,-0.575287989688911,0.113211506320104,13.3417927190162,-1.32805634436305,0.186541379676093,0.524510467559837,-5.28850507122466,25,62,39
"P11717","20260527","High_vs_Control",-0.287063674832511,0.216016959330493,-0.716414638862611,0.14228728919759,6.35114720652899,-1.32889415591357,0.1873541841874,0.525764970889885,-5.0856173595078,14,43,29
"P01040","20260527","High_vs_Control",-0.352403029746622,0.266494319203852,-0.879450308966815,0.174644249473572,9.56446389746523,-1.32236601065051,0.188283923404607,0.526514218529983,-5.35241336314806,30,63,41
"P02745","20260527","High_vs_Control",0.180358310492245,0.136452561876987,-0.0893649846889946,0.450081605673485,10.4998690390703,1.32176565988435,0.188355504955287,0.526514218529983,-5.37417366631549,30,66,46
"Q9H173","20260527","High_vs_Control",-0.200549016945258,0.151990444818427,-0.501286102735831,0.100188068845314,6.71006618716744,-1.31948437406602,0.189360899662796,0.528294805674026,-5.32413100238117,28,61,38
"P49913","20260527","High_vs_Control",-0.204949005460863,0.155604408042733,-0.512529406331961,0.102631395410236,10.4801129821552,-1.31711567839761,0.18990521784187,0.528784625990761,-5.38003524370917,30,66,46
"P08238","20260527","High_vs_Control",-0.193458226058873,0.147142814149827,-0.484313023767863,0.0973965716501172,12.9279891084057,-1.31476502727401,0.190692462179082,0.529947656520938,-5.38299064699766,30,66,46
"Q99733","20260527","High_vs_Control",0.287507136573975,0.21902364292479,-0.145436614038095,0.720450887186045,9.75588767716642,1.3126762605839,0.191395697092934,0.530782244617516,-5.38561197944403,30,66,46
"P02748","20260527","High_vs_Control",0.148279613156189,0.113129058932679,-0.0753405383187468,0.371899764631126,15.4981469922664,1.31071198289051,0.192054905311834,0.530782244617516,-5.38807450852102,30,66,46
"Q96MF2","20260527","High_vs_Control",-0.196021039959005,0.149798876731406,-0.49212575276658,0.10008367284857,10.8932955745855,-1.30856148080788,0.192780858394936,0.530782244617516,-5.39076569944488,30,66,46
"Q86WI1","20260527","High_vs_Control",-0.293176045095915,0.224068560506355,-0.736092077741674,0.149739987549843,9.25108776749621,-1.3084211566022,0.192830398719212,0.530782244617516,-5.39094050838606,30,66,46
"Q9H1Z8","20260527","High_vs_Control",-0.230914746063344,0.176388693853285,-0.580336491426577,0.11850699929989,6.97391119298419,-1.30912441732468,0.193122796956745,0.530782244617516,-5.25978766109104,22,56,35
"P69892","20260527","High_vs_Control",-0.556788136040639,0.426151978685642,-1.3992665608173,0.28569028873602,11.438681120736,-1.3065482829809,0.193494794319532,0.530782244617516,-5.39327095387334,30,64,46
"Q96S96","20260527","High_vs_Control",-0.186754533971788,0.143042929121568,-0.469504888119244,0.0959958201756677,9.27626216969959,-1.30558382101552,0.19378939948181,0.530782244617516,-5.39448489931544,30,66,46
"A0A075B6P5;P01615","20260527","High_vs_Control",0.234779425581069,0.179887858253165,-0.120823314082273,0.590382165244411,9.42149556924369,1.30514325903337,0.193953902496219,0.530782244617516,-5.3857852666756,29,66,46
"Q13642","20260527","High_vs_Control",0.399568025045273,0.307762181098195,-0.209014466499959,1.00815051659051,9.02377012677289,1.29830125202351,0.196366736161875,0.53636171363072,-5.36024434566857,26,65,45
"P01732","20260527","High_vs_Control",-0.273773581448001,0.210896405210563,-0.69159386940435,0.144046706508347,7.53792547092186,-1.29814247509179,0.1968796582197,0.536740361001996,-5.28372082606127,25,56,31
"P11217","20260527","High_vs_Control",0.716332755685798,0.552388826269008,-0.378383285078,1.8110487964496,9.27957626628826,1.29679081404328,0.197419260493502,0.537190169919699,-5.27547791997871,24,54,31
"Q99969","20260527","High_vs_Control",-0.166460633044945,0.128745955756496,-0.420950420193139,0.0880291541032487,11.9156013043531,-1.29293873401182,0.198115950617956,0.537390504854799,-5.41018695117558,30,66,46
"P18206","20260527","High_vs_Control",0.477198725647186,0.369183062467928,-0.252566897803546,1.20696434909792,9.38834562538819,1.29258022417711,0.19824238289274,0.537390504854799,-5.41062897470426,30,66,46
"P04217","20260527","High_vs_Control",0.191751288786396,0.148687172621725,-0.102155938744208,0.485658516317,11.0127021086328,1.2896289935799,0.199260089084492,0.539130127824834,-5.41427219819888,30,66,46
"Q9HBB8","20260527","High_vs_Control",-0.192574819689688,0.149907098448847,-0.489328745447647,0.104179106068271,7.41567967355084,-1.28462775734,0.201354478799102,0.543770852350117,-5.37206835860549,28,54,39
"P30050","20260527","High_vs_Control",-0.329376947404114,0.257943753395674,-0.840771790356739,0.18201789554851,7.64851198399137,-1.27693321923119,0.20441422125372,0.54849619797446,-5.26612321077911,21,53,31
"P08865","20260527","High_vs_Control",-0.302107208578496,0.23692822825387,-0.770774734575819,0.166560317418826,7.55646275532361,-1.27510010438599,0.204513572025333,0.54849619797446,-5.39722113362008,28,61,42
"P30086","20260527","High_vs_Control",-0.394635665090799,0.309686330911961,-1.0075005146605,0.218229184478905,7.86381189251155,-1.27430766456072,0.2049015087934,0.54849619797446,-5.36524953489622,26,60,39
"Q01546","20260527","High_vs_Control",-0.516877671441256,0.405680333279149,-1.32053483181428,0.286779488931768,9.75388915944005,-1.27410088446558,0.205221214445225,0.54849619797446,-5.32484131369297,25,55,33
"Q86Y38","20260527","High_vs_Control",-0.244421837824588,0.192196872616485,-0.624577493173512,0.135733817524336,7.8205423966668,-1.27172640479075,0.205688166048834,0.54849619797446,-5.39560235267776,27,62,43
"P01859","20260527","High_vs_Control",-0.250259538949923,0.196884614229864,-0.639442136577341,0.138923058677496,16.2848139079178,-1.27109748991225,0.205759155896628,0.54849619797446,-5.43695579095229,30,66,46
"Q9UBX1","20260527","High_vs_Control",0.207764411698879,0.163429264199161,-0.115403863019243,0.530932686417002,8.06212579931111,1.27128034698663,0.205781697705899,0.54849619797446,-5.40605874289611,28,65,43
"Q7LGC8","20260527","High_vs_Control",-0.108670862369689,0.0856028729254546,-0.277880503030371,0.060538778290994,10.9494545590778,-1.2694768137551,0.206331899619851,0.548942382291032,-5.4389255922703,30,66,46
"P40925","20260527","High_vs_Control",-0.550796945076318,0.434459060324918,-1.41020591781627,0.308612027663637,9.77506089874158,-1.26777640375228,0.207111232808153,0.549995384901649,-5.41428596221572,28,59,44
"P14314","20260527","High_vs_Control",-0.111182503500796,0.0879162837153444,-0.284965021158244,0.0626000141566515,12.4710696248738,-1.26464061948732,0.208056098274508,0.551262521635214,-5.44478557712068,30,66,46
"P05060","20260527","High_vs_Control",-0.253906956789136,0.201002718653199,-0.651225748132246,0.143411834553975,8.41655365764644,-1.26320160488583,0.208571395419598,0.551262521635214,-5.44652490114742,30,66,46
"P13667","20260527","High_vs_Control",0.262088407436702,0.207544217295415,-0.148210469852406,0.672387284725809,7.66647904454037,1.26280756386312,0.208741666142204,0.551262521635214,-5.43385943337635,29,66,45
"Q12841","20260527","High_vs_Control",-0.211566454884036,0.168555901077379,-0.544829571432567,0.121696661664495,8.77352193344005,-1.25517085745287,0.211521512861778,0.557576929124612,-5.43904966025622,29,65,44
"O60462","20260527","High_vs_Control",-0.0922195243254507,0.0736702537122128,-0.237842173799848,0.0534031251489467,12.6790332019988,-1.25178779328899,0.21268964705264,0.558932761920854,-5.46025303090531,30,66,46
"Q16706","20260527","High_vs_Control",-0.127741573302359,0.102075518404813,-0.329512392426297,0.074029245821579,9.29227922455425,-1.25144182756691,0.212815403074467,0.558932761920854,-5.46066724149446,30,66,46
"P19652","20260527","High_vs_Control",-0.181978753322294,0.145606210607994,-0.469796171904746,0.105838665260157,12.75604314392,-1.24980076442085,0.213412882804924,0.559477283258246,-5.46263038469115,30,66,46
"P11171","20260527","High_vs_Control",-0.384471294678667,0.309069758737341,-0.995410712286204,0.226468122928871,9.91649817069102,-1.24396283948765,0.215549906599948,0.560462024850624,-5.46959282273021,30,66,46
"P00966","20260527","High_vs_Control",-0.312718832197429,0.251669391047204,-0.810347369181032,0.184909704786175,8.37405552208588,-1.24257793487001,0.216131521007319,0.560462024850624,-5.44839522201388,28,64,45
"O75351","20260527","High_vs_Control",0.255734512571977,0.205708792161094,-0.151450528940831,0.662919554084786,7.37915737712441,1.24318707958631,0.21616168603341,0.560462024850624,-5.38912828221967,24,57,41
"Q05707","20260527","High_vs_Control",-0.159042089554544,0.128110779851362,-0.412276336053329,0.0941921569442413,7.96906753119821,-1.24144189691976,0.216473783901325,0.560462024850624,-5.4725913716303,30,66,46
"P07858","20260527","High_vs_Control",-0.255602387162067,0.20586776195075,-0.662855372553082,0.151650598228949,8.0863997464959,-1.24158530087491,0.216606574436185,0.560462024850624,-5.43771475393897,29,61,40
"P18428","20260527","High_vs_Control",-0.231470043331436,0.186572343349127,-0.600267352203662,0.13732726554079,12.1905478227843,-1.24064499151567,0.216769312419442,0.560462024850624,-5.47353655564329,30,66,46
"P29144","20260527","High_vs_Control",-0.35274713563356,0.284150993417946,-0.915446186419745,0.209951915152624,7.19139122913388,-1.24140736370652,0.216918516388918,0.560462024850624,-5.38473596263537,25,55,37
"P63010","20260527","High_vs_Control",0.320509162265277,0.258524729897454,-0.190879538649836,0.83189786318039,6.92347043892695,1.23976210087294,0.217263477927554,0.560462024850624,-5.43508435492828,29,63,39
"O60240","20260527","High_vs_Control",0.384390393740076,0.309781674424478,-0.229530366420259,0.998311153900411,7.01962463591593,1.24084290800677,0.217306057055054,0.560462024850624,-5.34235517152859,24,54,31
"P04083","20260527","High_vs_Control",-0.266023000286916,0.215672316158404,-0.692364674762259,0.160318674188427,7.81553256701886,-1.2334591895027,0.219441358375421,0.564193747710145,-5.47809381834628,30,66,45
"P19823","20260527","High_vs_Control",-0.078143588954827,0.0633688117357364,-0.203403565594115,0.0471163876844614,20.4490137483216,-1.23315534589326,0.219539826514826,0.564193747710145,-5.48240155106076,30,66,46
"O43242","20260527","High_vs_Control",-0.301236978410396,0.244507684189786,-0.78584336895632,0.183369412135528,6.78761918254259,-1.23201436146513,0.220594894063537,0.565891016256015,-5.38480872841542,24,47,37
"Q8TD06","20260527","High_vs_Control",-0.247305195460395,0.201352411504996,-0.645542793739132,0.150932402818342,7.86819449018461,-1.22822067842112,0.221515633920221,0.567238248288566,-5.42974684605623,25,64,44
"P06734","20260527","High_vs_Control",-0.256405869577252,0.208941893122279,-0.669862068592035,0.157050329437531,9.08484612425715,-1.22716352257417,0.222029902264504,0.567495513295742,-5.40672275809294,26,64,36
"Q15907","20260527","High_vs_Control",0.321152768950272,0.262440479893572,-0.197645589107927,0.839951127008471,9.03285446014228,1.2237165893025,0.223087224136944,0.567495513295742,-5.49348815521032,30,65,46
"P37840","20260527","High_vs_Control",-0.308325242336876,0.252105737388655,-0.806663653072935,0.190013168399183,9.5065258647504,-1.22299970453092,0.223342878414496,0.567495513295742,-5.49433536278107,30,66,46
"Q9UHC1","20260527","High_vs_Control",0.643584014295033,0.525682571147167,-0.398995384699592,1.68616341328966,9.75908125550462,1.22428257967651,0.223641254670068,0.567495513295742,-5.32753932138551,22,51,29
"P00748","20260527","High_vs_Control",-0.173822696559839,0.142294730950342,-0.455094101001877,0.107448707882199,12.4916697548209,-1.22156804682036,0.223879792153937,0.567495513295742,-5.49601160400892,30,66,46
"P08603","20260527","High_vs_Control",-0.137076959159748,0.112240913188273,-0.358941529108861,0.0847876107893653,11.3455903518384,-1.22127444677695,0.223990558246436,0.567495513295742,-5.49635482366234,30,66,46
"P08670","20260527","High_vs_Control",0.42646215539709,0.350051503219419,-0.265527682373692,1.11845199316787,8.52778337791555,1.21828402813564,0.225137757941421,0.569396022730154,-5.49050533894949,29,66,46
"P00352","20260527","High_vs_Control",-0.339858061000729,0.279264798699124,-0.892052867471999,0.21233674547054,8.17707248539929,-1.21697422154121,0.225692659710264,0.569794496522039,-5.4973813434043,30,62,45
"Q6UWD8","20260527","High_vs_Control",-0.198780753835711,0.163446503615242,-0.522534181804833,0.12497267413341,7.35161000618247,-1.21618235593248,0.226403990934987,0.57058580492227,-5.4078265442139,24,52,38
"P29122","20260527","High_vs_Control",-0.289437890306433,0.238493827861216,-0.760869585506186,0.181993804893321,9.12227870646207,-1.21360746691886,0.22689972326252,0.570821645442384,-5.50528744537724,30,66,46
"P13497","20260527","High_vs_Control",-0.11979878696104,0.098849577070097,-0.315192946571282,0.0755953726492027,10.0977601195366,-1.21193019243863,0.227536558507488,0.570821645442384,-5.50723611599672,30,66,46
